,time,x,y,z
0,0.00000000000000e+000,-3.20374964794895e+006,-6.13075039057633e+006,3.85966491400648e+005
1,6.00000000000000e+001,-2.94453093790476e+006,-6.22656699196639e+006,7.47451229877437e+005
2,1.20000000000000e+002,-2.67261085039168e+006,-6.29552499367858e+006,1.10571180110638e+006
3,1.80000000000000e+002,-2.38916232593766e+006,-6.33732694201732e+006,1.45920283068206e+006
4,2.40000000000000e+002,-2.09540803354433e+006,-6.35179252224454e+006,1.80639951784905e+006
5,3.00000000000000e+002,-1.79261509664474e+006,-6.33885933637609e+006,2.14580421280415e+006
6,3.60000000000000e+002,-1.48208962730482e+006,-6.29858317233850e+006,2.47595287688170e+006
7,4.20000000000000e+002,-1.16517109224540e+006,-6.23113776332500e+006,2.79542139775558e+006
8,4.80000000000000e+002,-8.43226534987352e+005,-6.13681403838899e+006,3.10283173241703e+006
9,5.40000000000000e+002,-5.17644679042854e+005,-6.01601886750735e+006,3.39685785143023e+006
10,6.00000000000000e+002,-1.89829937588938e+005,-5.86927330652707e+006,3.67623145882476e+006
11,6.60000000000000e+002,1.38803644537079e+005,-5.69721034956543e+006,3.93974746295201e+006
12,7.20000000000000e+002,4.66838490388795e+005,-5.50057219855914e+006,4.18626917470661e+006
13,7.80000000000000e+002,7.92859605697862e+005,-5.28020706174014e+006,4.41473321069023e+006
14,8.40000000000000e+002,1.11546068252061e+006,-5.03706549484810e+006,4.62415408016756e+006
15,9.00000000000000e+002,1.43325016541577e+006,-4.77219630086206e+006,4.81362843602860e+006
16,9.60000000000000e+002,1.74485725398661e+006,-4.48674200593765e+006,4.98233897142034e+006
17,1.02000000000000e+003,2.04893781589511e+006,-4.18193393106503e+006,5.12955794523962e+006
18,1.08000000000000e+003,2.34418018484224e+006,-3.85908688070580e+006,5.25465032127985e+006
19,1.14000000000000e+003,2.62931081850429e+006,-3.51959347132004e+006,5.35707650749050e+006
20,1.20000000000000e+003,2.90309979201976e+006,-3.16491812424744e+006,5.43639468353374e+006
21,1.26000000000000e+003,3.16436610332997e+006,-2.79659074885456e+006,5.49226270659793e+006
22,1.32000000000000e+003,3.41198276748899e+006,-2.41620014319640e+006,5.52443958724728e+006
23,1.38000000000000e+003,3.64488167796801e+006,-2.02538714065863e+006,5.53278652894152e+006
24,1.44000000000000e+003,3.86205821398482e+006,-1.62583753214298e+006,5.51726752674153e+006
