,time,x,y,z
0,0.00000000000000e+000,2.41788494385977e+005,4.16691700854934e+006,5.52968563831741e+006
1,6.00000000000000e+001,-2.13234028870036e+005,4.16748163173801e+006,5.53043491859611e+006
2,1.20000000000000e+002,-6.67336756767465e+005,4.15006962013642e+006,5.50732839876622e+006
3,1.80000000000000e+002,-1.11856089509484e+006,4.11475608130379e+006,5.46046574992529e+006
4,2.40000000000000e+002,-1.56496006657684e+006,4.06169334190809e+006,5.39004911638923e+006
5,3.00000000000000e+002,-2.00460870666743e+006,3.99111029065750e+006,5.29638224373297e+006
6,3.60000000000000e+002,-2.43561036956615e+006,3.90331139097787e+006,5.17986916856914e+006
7,4.20000000000000e+002,-2.85610590862941e+006,3.79867536769488e+006,5.04101247571650e+006
8,4.80000000000000e+002,-3.26428149588993e+006,3.67765357338610e+006,4.88041113027581e+006
9,5.40000000000000e+002,-3.65837644609201e+006,3.54076804144967e+006,4.69875789396483e+006
10,6.00000000000000e+002,-4.03669081149298e+006,3.38860923428788e+006,4.49683633685684e+006
11,6.60000000000000e+002,-4.39759271467052e+006,3.22183349631881e+006,4.27551745741306e+006
12,7.20000000000000e+002,-4.73952538770535e+006,3.04116022280278e+006,4.03575592538840e+006
13,7.80000000000000e+002,-5.06101388737534e+006,2.84736875669589e+006,3.77858596381702e+006
14,8.40000000000000e+002,-5.36067145739493e+006,2.64129502691624e+006,3.50511688784094e+006
15,9.00000000000000e+002,-5.63720551025579e+006,2.42382794252392e+006,3.21652831962522e+006
16,9.60000000000000e+002,-5.88942320286593e+006,2.19590555836845e+006,2.91406510000033e+006
17,1.02000000000000e+003,-6.11623658193646e+006,1.95851102874362e+006,2.59903191878069e+006
18,1.08000000000000e+003,-6.31666727692098e+006,1.71266836650357e+006,2.27278768692165e+006
19,1.14000000000000e+003,-6.48985072026459e+006,1.45943802593351e+006,1.93673967479098e+006
20,1.20000000000000e+003,-6.63503987675805e+006,1.19991232842860e+006,1.59233744183966e+006
21,1.26000000000000e+003,-6.75160846591057e+006,9.35210750712429e+005,1.24106658385666e+006
22,1.32000000000000e+003,-6.83905366344108e+006,6.66475095919717e+005,8.84442324779226e+005
23,1.38000000000000e+003,-6.89699827023535e+006,3.94864568372938e+005,5.24002980700686e+005
24,1.44000000000000e+003,-6.92519233941263e+006,1.21550773298068e+005,1.61303324269158e+005
25,1.50000000000000e+003,-6.92351425448371e+006,-1.52287336951562e+005,-2.02092121899933e+005
26,1.56000000000000e+003,-6.89197125394960e+006,-4.25468548363604e+005,-5.64615833868274e+005
27,1.62000000000000e+003,-6.83069940007783e+006,-6.96814480490807e+005,-9.24704047965441e+005
28,1.68000000000000e+003,-6.73996299199131e+006,-9.65154669452409e+005,-1.28080350615958e+006
29,1.74000000000000e+003,-6.62015342560117e+006,-1.22933161678705e+006,-1.63137815611150e+006
30,1.80000000000000e+003,-6.47178750530145e+006,-1.48820578237867e+006,-1.97491577701117e+006
31,1.86000000000000e+003,-6.29550521470821e+006,-1.74066049991830e+006,-2.30993450261578e+006
32,1.92000000000000e+003,-6.09206695605907e+006,-1.98560679369847e+006,-2.63498921335186e+006
33,1.98000000000000e+003,-5.86235027018113e+006,-2.22198807596291e+006,-2.94867776990888e+006
34,2.04000000000000e+003,-5.60734605117597e+006,-2.44878470454928e+006,-3.24964706143539e+006
35,2.10000000000000e+003,-5.32815427214967e+006,-2.66501838116523e+006,-3.53659884224853e+006
36,2.16000000000000e+003,-5.02597924042534e+006,-2.86975637132567e+006,-3.80829533187990e+006
37,2.22000000000000e+003,-4.70212440270485e+006,-3.06211552774836e+006,-4.06356455430191e+006
38,2.28000000000000e+003,-4.35798672258811e+006,-3.24126609985272e+006,-4.30130539330333e+006
39,2.34000000000000e+003,-3.99505065470255e+006,-3.40643531292926e+006,-4.52049234220767e+006
40,2.40000000000000e+003,-3.61488174143592e+006,-3.55691070154096e+006,-4.72017992744615e+006
41,2.46000000000000e+003,-3.21911985989297e+006,-3.69204318277756e+006,-4.89950678690390e+006
42,2.52000000000000e+003,-2.80947214820582e+006,-3.81124985610627e+006,-5.05769938544736e+006
