,time,x,y,z
0,0.00000000000000e+000,5.45944645846061e+006,-2.56697400424914e+006,3.40648955957303e+006
1,6.00000000000000e+001,5.72766100728446e+006,-2.34576516089554e+006,3.11293550950399e+006
2,1.20000000000000e+002,5.97116901166999e+006,-2.11443774538555e+006,2.80595366065263e+006
3,1.80000000000000e+002,6.18892008799222e+006,-1.87398959978138e+006,2.48686819416039e+006
4,2.40000000000000e+002,6.37997495638862e+006,-1.62545790885827e+006,2.15705550071230e+006
5,3.00000000000000e+002,6.54350949238843e+006,-1.36991472615748e+006,1.81793824340883e+006
6,3.60000000000000e+002,6.67881828181374e+006,-1.10846234963125e+006,1.47097922103934e+006
7,4.20000000000000e+002,6.78531766361782e+006,-8.42228566826859e+005,1.11767505822836e+006
8,4.80000000000000e+002,6.86254824753545e+006,-5.72361790120236e+005,7.59549749672446e+005
9,5.40000000000000e+002,6.91017689568520e+006,-3.00026102983261e+005,3.98148086314887e+005
10,6.00000000000000e+002,6.92799815957585e+006,-2.63962386530854e+004,3.50289918148322e+004
11,6.60000000000000e+002,6.91593516631853e+006,2.47347487136848e+005,-3.28241201945775e+005
12,7.20000000000000e+002,6.87403995022157e+006,5.20024267506148e+005,-6.90095511310982e+005
13,7.80000000000000e+002,6.80249322833805e+006,7.90457897895414e+005,-1.04897306011106e+006
14,8.40000000000000e+002,6.70160362093397e+006,1.05748184968182e+006,-1.40332581257783e+006
15,9.00000000000000e+002,6.57180632023973e+006,1.31994430205709e+006,-1.75162525087223e+006
16,9.60000000000000e+002,6.41366121322724e+006,1.57671311046262e+006,-2.09236896842043e+006
17,1.02000000000000e+003,6.22785046651028e+006,1.82668069015007e+006,-2.42408715061765e+006
18,1.08000000000000e+003,6.01517558378555e+006,2.06876879380212e+006,-2.74534891494501e+006
19,1.14000000000000e+003,5.77655394850753e+006,2.30193316260470e+006,-3.05476848315086e+006
20,1.20000000000000e+003,5.51301486671031e+006,2.52516803070819e+006,-3.35101115887271e+006
21,1.26000000000000e+003,5.22569512704589e+006,2.73751046364738e+006,-3.63279908491495e+006
22,1.32000000000000e+003,4.91583409719107e+006,2.93804451200613e+006,-3.89891675534800e+006
23,1.38000000000000e+003,4.58476837777463e+006,3.12590516240970e+006,-4.14821625865230e+006
24,1.44000000000000e+003,4.23392603688550e+006,3.30028206880208e+006,-4.37962222929050e+006
25,1.50000000000000e+003,3.86482045003160e+006,3.46042304791314e+006,-4.59213648634904e+006
26,1.56000000000000e+003,3.47904377212092e+006,3.60563732383768e+006,-4.78484233924007e+006
27,1.62000000000000e+003,3.07826006962385e+006,3.73529850773101e+006,-4.95690854189089e+006
28,1.68000000000000e+003,2.66419814254155e+006,3.84884729976766e+006,-5.10759287836437e+006
29,1.74000000000000e+003,2.23864406714294e+006,3.94579390170837e+006,-5.23624536444348e+006
30,1.80000000000000e+003,1.80343349163790e+006,4.02572012966866e+006,-5.34231105136984e+006
31,1.86000000000000e+003,1.36044371801934e+006,4.08828121797537e+006,-5.42533241964219e+006
32,1.92000000000000e+003,9.11585604229760e+005,4.13320730633012e+006,-5.48495135254903e+006
33,1.98000000000000e+003,4.58795321582489e+005,4.16030460386489e+006,-5.52091068092246e+006
34,2.04000000000000e+003,4.02600299256388e+003,4.16945622506833e+006,-5.53305529244991e+006
35,2.10000000000000e+003,-4.50760681957161e+005,4.16062269397709e+006,-5.52133280075865e+006
36,2.16000000000000e+003,-9.03602988773182e+005,4.13384211445734e+006,-5.48579377138697e+006
37,2.22000000000000e+003,-1.35254756013168e+006,4.08923000584186e+006,-5.42659150366724e+006
38,2.28000000000000e+003,-1.79565785178040e+006,4.02697880463180e+006,-5.34398136946178e+006
39,2.34000000000000e+003,-2.23102248591646e+006,3.94735703441247e+006,-5.23831971160396e+006
40,2.40000000000000e+003,-2.65676349600754e+006,3.85070814756374e+006,-5.11006230679598e+006
41,2.46000000000000e+003,-3.07104442749189e+006,3.73744904376157e+006,-4.95976239959394e+006
42,2.52000000000000e+003,-3.47207825941440e+006,3.60806827166090e+006,-4.78806831596050e+006
43,2.58000000000000e+003,-3.85813511282852e+006,3.46312392151731e+006,-4.59572066667931e+006
44,2.64000000000000e+003,-4.22754971271315e+006,3.30324121783751e+006,-4.38354915269436e+006
45,2.70000000000000e+003,-4.57872857121756e+006,3.12910982244303e+006,-4.15246898615458e+006
46,2.76000000000000e+003,-4.91015686124876e+006,2.94148085958038e+006,-3.90347694260170e+006
47,2.82000000000000e+003,-5.22040495075179e+006,2.74116367591010e+006,-3.63764706133047e+006
48,2.88000000000000e+003,-5.50813456949727e+006,2.52902234935053e+006,-3.35612601246791e+006
49,2.94000000000000e+003,-5.77210458177503e+006,2.30597196183566e+006,-3.06012815075587e+006
50,3.00000000000000e+003,-6.01117634009347e+006,2.07297465206472e+006,-2.75093027737285e+006
51,3.06000000000000e+003,-6.22431859679088e+006,1.83103546527004e+006,-2.42986613238993e+006
52,3.12000000000000e+003,-6.41061195237240e+006,1.58119801790560e+006,-2.09832064161808e+006
53,3.18000000000000e+003,-6.56925282138451e+006,1.32453999595661e+006,-1.75772394266334e+006
54,3.24000000000000e+003,-6.69955689871993e+006,1.06216850628864e+006,-1.40954521595862e+006
55,3.30000000000000e+003,-6.80096211140104e+006,7.95215301088221e+005,-1.05528634738244e+006
56,3.36000000000000e+003,-6.87303104310899e+006,5.24831895994801e+005,-6.96475449801121e+005
57,3.42000000000000e+003,-6.91545282100031e+006,2.52184602981938e+005,-3.34660271479578e+005
58,3.48000000000000e+003,-6.92804445667199e+006,-2.15505005861074e+004,2.85984802061226e+004
59,3.54000000000000e+003,-6.91075163549091e+006,-2.95192645021316e+005,3.91733870955970e+005
60,3.60000000000000e+003,-6.86364895088262e+006,-5.67561461619423e+005,7.53179498593367e+005
61,3.66000000000000e+003,-6.78693958256901e+006,-8.37482074237729e+005,1.11137624981710e+006
62,3.72000000000000e+003,-6.68095442014264e+006,-1.10379016718053e+006,1.46477902551245e+006
63,3.78000000000000e+003,-6.54615063575841e+006,-1.36533700753150e+006,1.81186340561139e+006
64,3.84000000000000e+003,-6.38310971209925e+006,-1.62099440026905e+006,2.15113222475272e+006
65,3.90000000000000e+003,-6.19253493412223e+006,-1.86965955479041e+006,2.48112203037773e+006
66,3.96000000000000e+003,-5.97524835540471e+006,-2.11025984185257e+006,2.80040939540395e+006
67,4.02000000000000e+003,-5.73218725217621e+006,-2.34175742041071e+006,3.10761705824720e+006
68,4.08000000000000e+003,-5.46440008033182e+006,-2.56315371439604e+006,3.40141986370639e+006
69,4.14000000000000e+003,-5.17304195286666e+006,-2.77349372012228e+006,3.68055047908500e+006
70,4.20000000000000e+003,-4.85936965723980e+006,-2.97187012574046e+006,3.94380486089228e+006
71,4.26000000000000e+003,-4.52473623416037e+006,-3.15742722497282e+006,4.19004744854348e+006
72,4.32000000000000e+003,-4.17058514118063e+006,-3.32936460824340e+006,4.41821606265567e+006
73,4.38000000000000e+003,-3.79844402627165e+006,-3.48694061528374e+006,4.62732648681017e+006
74,4.44000000000000e+003,-3.40991813823936e+006,-3.62947553432048e+006,4.81647671301796e+006
75,4.50000000000000e+003,-3.00668340240579e+006,-3.75635453404523e+006,4.98485083257507e+006
76,4.56000000000000e+003,-2.59047919142364e+006,-3.86703031571929e+006,5.13172255552442e+006
77,4.62000000000000e+003,-2.16310082240769e+006,-3.96102547397340e+006,5.25645834354293e+006
