,time,x,y,z
0,0.00000000000000e+000,-1.56191462603088e+006,-4.65750842870675e+006,-4.88539867649360e+006
1,6.00000000000000e+001,-1.24649707675898e+006,-4.93096621532643e+006,-4.70434899977772e+006
2,1.20000000000000e+002,-9.25702701697287e+005,-5.18315403925665e+006,-4.50300688475787e+006
3,1.80000000000000e+002,-6.00915262991101e+005,-5.41298407604851e+006,-4.28224083044363e+006
4,2.40000000000000e+002,-2.73535747060045e+005,-5.61946494265577e+006,-4.04300312195182e+006
5,3.00000000000000e+002,5.50236786250293e+004,-5.80170597381383e+006,-3.78632572277828e+006
6,3.60000000000000e+002,3.83345756995138e+005,-5.95892106396774e+006,-3.51331582337319e+006
7,4.20000000000000e+002,7.10014254790491e+005,-6.09043205817670e+006,-3.22515106522110e+006
8,4.80000000000000e+002,1.03362007155156e+006,-6.19567167736844e+006,-2.92307446102718e+006
9,5.40000000000000e+002,1.35276731784247e+006,-6.27418596532505e+006,-2.60838903292136e+006
10,6.00000000000000e+002,1.66607933648802e+006,-6.32563624684528e+006,-2.28245219180902e+006
11,6.60000000000000e+002,1.97220464085136e+006,-6.34980058863643e+006,-1.94666988211299e+006
12,7.20000000000000e+002,2.26982274453737e+006,-6.34657475663446e+006,-1.60249051716386e+006
13,7.80000000000000e+002,2.55764985737499e+006,-6.31597266562266e+006,-1.25139873139863e+006
14,8.40000000000000e+002,2.83444442310856e+006,-6.25812631920957e+006,-8.94908976317825e+005
15,9.00000000000000e+002,3.09901247491115e+006,-6.17328524042501e+006,-5.34558987825242e+005
16,9.60000000000000e+002,3.35021278561856e+006,-6.06181539539032e+006,-1.71903153129331e+005
17,1.02000000000000e+003,3.58696179046824e+006,-5.92419761470569e+006,1.91494194181674e+005
18,1.08000000000000e+003,3.80823826110857e+006,-5.76102551936400e+006,5.54065521968791e+005
19,1.14000000000000e+003,4.01308771071708e+006,-5.57300296013776e+006,9.14246861168447e+005
20,1.20000000000000e+003,4.20062651122578e+006,-5.36094098148456e+006,1.27048455204912e+006
21,1.26000000000000e+003,4.37004570489386e+006,-5.12575432306735e+006,1.62124194599821e+006
22,1.32000000000000e+003,4.52061449378621e+006,-4.86845747398039e+006,1.96500603393056e+006
23,1.38000000000000e+003,4.65168339210592e+006,-4.59016029670117e+006,2.30029397272679e+006
24,1.44000000000000e+003,4.76268702778283e+006,-4.29206323964463e+006,2.62565948154923e+006
25,1.50000000000000e+003,4.85314658123350e+006,-3.97545215897050e+006,2.93969908044469e+006
26,1.56000000000000e+003,4.92267185077273e+006,-3.64169277198023e+006,3.24105814432352e+006
