,time,x,y,z
0,0.00000000000000e+000,2.66556375880948e+006,-3.47432061723662e+006,5.36870080998514e+006
1,6.00000000000000e+001,2.93779076074536e+006,-3.11778300965400e+006,5.44498823153559e+006
2,1.20000000000000e+002,3.19734545929448e+006,-2.74779669336130e+006,5.49778843141955e+006
3,1.80000000000000e+002,3.44310825263582e+006,-2.36595762233580e+006,5.52687365340581e+006
4,2.40000000000000e+002,3.67401903100256e+006,-1.97391287798901e+006,5.53211843697414e+006
5,3.00000000000000e+002,3.88908174951706e+006,-1.57335356440088e+006,5.51350015849545e+006
6,3.60000000000000e+002,4.08736872467900e+006,-1.16600751366008e+006,5.47109912881984e+006
7,4.20000000000000e+002,4.26802463597322e+006,-7.53631832776188e+005,5.40509824685186e+006
8,4.80000000000000e+002,4.43027021533641e+006,-3.38005324313125e+005,5.31578221060721e+006
9,5.40000000000000e+002,4.57340560856781e+006,7.90791865622532e+004,5.20353628915396e+006
10,6.00000000000000e+002,4.69681339418437e+006,4.95822585518738e+005,5.06884466073570e+006
11,6.60000000000000e+002,4.79996124669834e+006,9.10427229627991e+005,4.91228832424513e+006
12,7.20000000000000e+002,4.88240423282916e+006,1.32110470158476e+006,4.73454259305707e+006
13,7.80000000000000e+002,4.94378673074484e+006,1.72608352413196e+006,4.53637418203133e+006
14,8.40000000000000e+002,4.98384396405401e+006,2.12361680141401e+006,4.31863790025091e+006
15,9.00000000000000e+002,5.00240314393177e+006,2.51198975429707e+006,4.08227296376137e+006
16,9.60000000000000e+002,4.99938421445272e+006,2.88952711715234e+006,3.82829894421677e+006
17,1.02000000000000e+003,4.97480019791606e+006,3.25460036419578e+006,3.55781137090769e+006
18,1.08000000000000e+003,4.92875713867326e+006,3.60563473421338e+006,3.27197700514238e+006
19,1.14000000000000e+003,4.86145364570062e+006,3.94111602337024e+006,2.97202880736502e+006
20,1.20000000000000e+003,4.77318003588979e+006,4.25959711680250e+006,2.65926061872093e+006
21,1.26000000000000e+003,4.66431708175169e+006,4.55970423081772e+006,2.33502158000978e+006
22,1.32000000000000e+003,4.53533436893581e+006,4.84014283877768e+006,2.00071031210113e+006
23,1.38000000000000e+003,4.38678827064962e+006,5.09970325510199e+006,1.65776888291526e+006
24,1.44000000000000e+003,4.21931954771570e+006,5.33726585330575e+006,1.30767658699301e+006
25,1.50000000000000e+003,4.03365058461872e+006,5.55180589556283e+006,9.51943564486839e+005
26,1.56000000000000e+003,3.83058227346487e+006,5.74239795296235e+006,5.92104287097765e+005
27,1.62000000000000e+003,3.61099055929474e+006,5.90821989739133e+006,2.29710939057044e+005
28,1.68000000000000e+003,3.37582266165179e+006,6.04855644782430e+006,-1.33673278296049e+005
29,1.74000000000000e+003,3.12609298870476e+006,6.16280225572278e+006,-4.96480889459246e+005
30,1.80000000000000e+003,2.86287876154869e+006,6.25046451623569e+006,-8.57146906149129e+005
31,1.86000000000000e+003,2.58731536755928e+006,6.31116509393705e+006,-1.21411557795425e+006
32,1.92000000000000e+003,2.30059146284425e+006,6.34464215393151e+006,-1.56584710314021e+006
33,1.98000000000000e+003,2.00394384491733e+006,6.35075129129192e+006,-1.91082427065938e+006
34,2.04000000000000e+003,1.69865211771206e+006,6.32946615395706e+006,-2.24755900471455e+006
35,2.10000000000000e+003,1.38603317194791e+006,6.28087855640244e+006,-2.57459878364631e+006
36,2.16000000000000e+003,1.06743550465815e+006,6.20519808359419e+006,-2.89053290545589e+006
37,2.22000000000000e+003,7.44233402382206e+005,6.10275118693405e+006,-3.19399857293686e+006
38,2.28000000000000e+003,4.17821013113888e+005,5.97397977609540e+006,-3.48368677216720e+006
39,2.34000000000000e+003,8.96063325761245e+004,5.81943931282434e+006,-3.75834791900455e+006
40,2.40000000000000e+003,-2.38994869237064e+005,5.63979641492848e+006,-4.01679724922821e+006
41,2.46000000000000e+003,-5.66565155053335e+005,5.43582598078853e+006,-4.25791992907720e+006
42,2.52000000000000e+003,-8.91691534506653e+005,5.20840784679650e+006,-4.48067586414001e+006
43,2.58000000000000e+003,-1.21297155914000e+006,4.95852299213854e+006,-4.68410418585240e+006
44,2.64000000000000e+003,-1.52901937193500e+006,4.68724930729354e+006,-4.86732739625071e+006
45,2.70000000000000e+003,-1.83847168527364e+006,4.39575694450011e+006,-5.02955515310203e+006
46,2.76000000000000e+003,-2.13999366154571e+006,4.08530327024790e+006,-5.17008767908389e+006
