,time,x,y,z
0,0.00000000000000e+000,-1.90965336341792e+006,4.00793923876573e+006,-5.31871501217330e+006
1,6.00000000000000e+001,-2.34269541913721e+006,3.92385520197557e+006,-5.20713172656999e+006
2,1.20000000000000e+002,-2.76563214418055e+006,3.82284542485375e+006,-5.07308722490744e+006
3,1.80000000000000e+002,-3.17663918040618e+006,3.70534561798856e+006,-4.91715971466560e+006
4,2.40000000000000e+002,-3.57394362896550e+006,3.57186262251397e+006,-4.74002179674667e+006
5,3.00000000000000e+002,-3.95583169778852e+006,3.42297222382567e+006,-4.54243756417835e+006
6,3.60000000000000e+002,-4.32065609410934e+006,3.25931666790275e+006,-4.32525930616144e+006
7,4.20000000000000e+002,-4.66684313014364e+006,3.08160189094848e+006,-4.08942383167884e+006
8,4.80000000000000e+002,-4.99289951126751e+006,2.89059447430008e+006,-3.83594842852449e+006
9,5.40000000000000e+002,-5.29741877741647e+006,2.68711833774287e+006,-3.56592647518291e+006
10,6.00000000000000e+002,-5.57908736991938e+006,2.47205118549215e+006,-3.28052272448796e+006
11,6.60000000000000e+002,-5.83669029759770e+006,2.24632072017342e+006,-2.98096827940477e+006
12,7.20000000000000e+002,-6.06911637768903e+006,2.01090064113190e+006,-2.66855528260725e+006
13,7.80000000000000e+002,-6.27536302898806e+006,1.76680644433306e+006,-2.34463134275775e+006
14,8.40000000000000e+002,-6.45454059652931e+006,1.51509104197137e+006,-2.01059372153157e+006
15,9.00000000000000e+002,-6.60587618915719e+006,1.25684022068231e+006,-1.66788330646071e+006
16,9.60000000000000e+002,-6.72871701342956e+006,9.93167957948887e+005,-1.31797839559539e+006
17,1.02000000000000e+003,-6.82253318947401e+006,7.25211616905561e+005,-9.62388320793488e+005
18,1.08000000000000e+003,-6.88692003665049e+006,4.54127040267029e+005,-6.02646937144162e+005
19,1.14000000000000e+003,-6.92159981916091e+006,1.81083564544432e+005,-2.40306006609253e+005
20,1.20000000000000e+003,-6.92642294407604e+006,-9.27410239445752e+004,1.23071495577424e+005
21,1.26000000000000e+003,-6.90136860661189e+006,-3.66165569514418e+005,4.85918122879799e+005
22,1.32000000000000e+003,-6.84654487987214e+006,-6.38010642084116e+005,8.46668718716440e+005
23,1.38000000000000e+003,-6.76218824866958e+006,-9.07103624706324e+005,1.20376716783963e+006
24,1.44000000000000e+003,-6.64866258943733e+006,-1.17228377170759e+006,1.55567310871420e+006
25,1.50000000000000e+003,-6.50645760063015e+006,-1.43240721562130e+006,1.90086857794196e+006
26,1.56000000000000e+003,-6.33618669038636e+006,-1.68635190131565e+006,2.23786455807066e+006
27,1.62000000000000e+003,-6.13858433056194e+006,-1.93302242603302e+006,2.56520740054324e+006
28,1.68000000000000e+003,-5.91450288855048e+006,-2.17135476446312e+006,2.88148509608159e+006
29,1.74000000000000e+003,-5.66490895055492e+006,-2.40032085846791e+006,3.18533336545730e+006
30,1.80000000000000e+003,-5.39087915217100e+006,-2.61893305166039e+006,3.47544154437646e+006
31,1.86000000000000e+003,-5.09359553426714e+006,-2.82624834970849e+006,3.75055823709388e+006
32,1.92000000000000e+003,-4.77434044419373e+006,-3.02137248798701e+006,4.00949671436954e+006
33,1.98000000000000e+003,-4.43449100431538e+006,-3.20346378903158e+006,4.25114003248286e+006
34,2.04000000000000e+003,-4.07551317172661e+006,-3.37173679315536e+006,4.47444585122383e+006
35,2.10000000000000e+003,-3.69895541477463e+006,-3.52546564656763e+006,4.67845093007823e+006
36,2.16000000000000e+003,-3.30644203366572e+006,-3.66398723237941e+006,4.86227528321239e+006
37,2.22000000000000e+003,-2.89966615396731e+006,-3.78670403099042e+006,5.02512597533497e+006
38,2.28000000000000e+003,-2.48038242322846e+006,-3.89308669751899e+006,5.16630054206188e+006
39,2.34000000000000e+003,-2.05039944222225e+006,-3.98267634515693e+006,5.28519002003060e+006
40,2.40000000000000e+003,-1.61157196345838e+006,-4.05508652460009e+006,5.38128157369326e+006
41,2.46000000000000e+003,-1.16579289061795e+006,-4.11000489101629e+006,5.45416070745772e+006
42,2.52000000000000e+003,-7.14985113421370e+005,-4.14719455135989e+006,5.50351305363452e+006
43,2.58000000000000e+003,-2.61093213149940e+005,-4.16649508622152e+006,5.52912572847715e+006
44,2.64000000000000e+003,1.93924925400090e+005,-4.16782324180496e+006,5.53088825046646e+006
45,2.70000000000000e+003,6.48106559348852e+005,-4.15117328904648e+006,5.50879301687810e+006
46,2.76000000000000e+003,1.09949255411978e+006,-4.11661704832743e+006,5.46293533657722e+006
47,2.82000000000000e+003,1.54613583426192e+006,-4.06430357967351e+006,5.39351301889902e+006
48,2.88000000000000e+003,1.98610978225464e+006,-3.99445853977709e+006,5.30082552038861e+006
49,2.94000000000000e+003,2.41751654906603e+006,-3.90738320861614e+006,5.18527265308059e+006
50,3.00000000000000e+003,2.83849524061705e+006,-3.80345318986833e+006,5.04735285989039e+006
51,3.06000000000000e+003,3.24722994483866e+006,-3.68311679072631e+006,4.88766106455654e+006
52,3.12000000000000e+003,3.64195756469695e+006,-3.54689308810285e+006,4.70688610540811e+006
53,3.18000000000000e+003,4.02097542339789e+006,-3.39536968956725e+006,4.50580776402712e+006
54,3.24000000000000e+003,4.38264860896660e+006,-3.22920019867160e+006,4.28529340162274e+006
55,3.30000000000000e+003,4.72541702651966e+006,-3.04910139559995e+006,4.04629421762648e+006
56,3.36000000000000e+003,5.04780212781032e+006,-2.85585014530219e+006,3.78984114664717e+006
57,3.42000000000000e+003,5.34841328901829e+006,-2.65028004644927e+006,3.51704041148440e+006
58,3.48000000000000e+003,5.62595380927324e+006,-2.43327783566473e+006,3.22906875138260e+006
59,3.54000000000000e+003,5.87922650403713e+006,-2.20577956254320e+006,2.92716834610909e+006
60,3.60000000000000e+003,6.10713886921792e+006,-1.96876655195488e+006,2.61264145775119e+006
61,3.66000000000000e+003,6.30870779373918e+006,-1.72326117105297e+006,2.28684481334536e+006
