,time,x,y,z
0,0.00000000000000e+000,4.99273619393052e+006,2.25969413402186e+006,-4.23856697590735e+006
1,6.00000000000000e+001,5.00380170794347e+006,2.64448960754592e+006,-3.99596364772412e+006
2,1.20000000000000e+002,4.99328307982569e+006,3.01787794647831e+006,-3.73612353592000e+006
3,1.80000000000000e+002,4.96122568219135e+006,3.37824852205158e+006,-3.46016747345996e+006
4,2.40000000000000e+002,4.90776779618494e+006,3.72404685825391e+006,-3.16928581024624e+006
5,3.00000000000000e+002,4.83314001499877e+006,4.05378133713703e+006,-2.86473327848619e+006
6,3.60000000000000e+002,4.73766424919805e+006,4.36602963298280e+006,-2.54782358034376e+006
7,4.20000000000000e+002,4.62175233814401e+006,4.65944484757445e+006,-2.21992372122136e+006
8,4.80000000000000e+002,4.48590427350476e+006,4.93276132010749e+006,-1.88244811311551e+006
9,5.40000000000000e+002,4.33070604251690e+006,5.18480008667926e+006,-1.53685247348189e+006
10,6.00000000000000e+002,4.15682710030107e+006,5.41447396580702e+006,-1.18462754592726e+006
11,6.60000000000000e+002,3.96501748213473e+006,5.62079224803820e+006,-8.27292669814384e+005
12,7.20000000000000e+002,3.75610456813847e+006,5.80286496942386e+006,-4.66389226517753e+005
13,7.80000000000000e+002,3.53098951433162e+006,5.95990675042139e+006,-1.03473990600040e+005
14,8.40000000000000e+002,3.29064336545190e+006,6.09124018366751e+006,2.59887585410728e+005
15,9.00000000000000e+002,3.03610286630673e+006,6.19629875600777e+006,6.22128123676811e+005
16,9.60000000000000e+002,2.76846598972401e+006,6.27462929217869e+006,9.81685082011329e+005
17,1.02000000000000e+003,2.48888720039294e+006,6.32589390960128e+006,1.33700749398001e+006
18,1.08000000000000e+003,2.19857247502441e+006,6.34987147585395e+006,1.68656265907036e+006
19,1.14000000000000e+003,1.89877410031176e+006,6.34645856253803e+006,2.02884275406991e+006
20,1.20000000000000e+003,1.59078527113122e+006,6.31566989142118e+006,2.36237133713501e+006
21,1.26000000000000e+003,1.27593451228287e+006,6.25763827093429e+006,2.68570971649452e+006
22,1.32000000000000e+003,9.55579947834292e+005,6.17261402329590e+006,2.99746315631682e+006
23,1.38000000000000e+003,6.31103442786313e+005,6.06096390473513e+006,3.29628689297066e+006
24,1.44000000000000e+003,3.03904642331090e+005,5.92316952347079e+006,3.58089193572850e+006
25,1.50000000000000e+003,-2.46050655855226e+004,5.75982526227096e+006,3.85005062689075e+006
26,1.56000000000000e+003,-3.53008638354555e+005,5.57163571455395e+006,4.10260193734696e+006
27,1.62000000000000e+003,-6.79889491186160e+005,5.35941264509033e+006,4.33745647473143e+006
28,1.68000000000000e+003,-1.00383760761703e+006,5.12407148841610e+006,4.55360118257013e+006
29,1.74000000000000e+003,-1.32345562168502e+006,4.86662740006125e+006,4.75010371014912e+006
30,1.80000000000000e+003,-1.63736484553519e+006,4.58819087762705e+006,4.92611643425473e+006
31,1.86000000000000e+003,-1.94421121645701e+006,4.28996297060053e+006,5.08088011543749e+006
32,1.92000000000000e+003,-2.24267113769966e+006,3.97323009956913e+006,5.21372717302851e+006
33,1.98000000000000e+003,-2.53145718787110e+006,3.63935850718293e+006,5.32408456478107e+006
34,2.04000000000000e+003,-2.80932367429281e+006,3.28978836480043e+006,5.41147625871636e+006
35,2.10000000000000e+003,-3.07507200635583e+006,2.92602756023937e+006,5.47552528651046e+006
36,2.16000000000000e+003,-3.32755586569963e+006,2.54964519342929e+006,5.51595536956564e+006
37,2.22000000000000e+003,-3.56568615091215e+006,2.16226480802255e+006,5.53259211075149e+006
38,2.28000000000000e+003,-3.78843567542172e+006,1.76555738815989e+006,5.52536374667542e+006
39,2.34000000000000e+003,-3.99484359831635e+006,1.36123415059895e+006,5.49430145723759e+006
40,2.40000000000000e+003,-4.18401956897769e+006,9.51039163297596e+005,5.43953923113484e+006
41,2.46000000000000e+003,-4.35514756765182e+006,5.36741822291876e+005,5.36131328789396e+006
42,2.52000000000000e+003,-4.50748942539009e+006,1.20129219320145e+005,5.25996105892725e+006
43,2.58000000000000e+003,-4.64038800817686e+006,-2.97001566884095e+005,5.13591973200574e+006
44,2.64000000000000e+003,-4.75327005150899e+006,-7.12851222378763e+005,4.98972436542841e+006
45,2.70000000000000e+003,-4.84564863320022e+006,-1.12562595944142e+006,4.82200558002223e+006
46,2.76000000000000e+003,-4.91712527374368e+006,-1.53354525415989e+006,4.63348683892853e+006
47,2.82000000000000e+003,-4.96739165517263e+006,-1.93484952680882e+006,4.42498132690954e+006
48,2.88000000000000e+003,-4.99623095100504e+006,-2.32780773188239e+006,4.19738844263632e+006
49,2.94000000000000e+003,-5.00351876153514e+006,-2.71072482504334e+006,3.95168991908888e+006
50,3.00000000000000e+003,-4.98922365043761e+006,-3.08194907477924e+006,3.68894558880319e+006
51,3.06000000000000e+003,-4.95340728036971e+006,-3.43987918722667e+006,3.41028881223193e+006
52,3.12000000000000e+003,-4.89622414698640e+006,-3.78297121343023e+006,3.11692158893910e+006
53,3.18000000000000e+003,-4.81792091251581e+006,-4.10974520924153e+006,2.81010937271635e+006
54,3.24000000000000e+003,-4.71883534176973e+006,-4.41879161913020e+006,2.49117561298653e+006
55,3.30000000000000e+003,-4.59939484517866e+006,-4.70877735637031e+006,2.16149604604018e+006
56,3.36000000000000e+003,-4.46011463513609e+006,-4.97845155337483e+006,1.82249276073012e+006
57,3.42000000000000e+003,-4.30159550360484e+006,-5.22665095737378e+006,1.47562806422197e+006
58,3.48000000000000e+003,-4.12452123057161e+006,-5.45230494816171e+006,1.12239817426107e+006
59,3.54000000000000e+003,-3.92965563452881e+006,-5.65444015626998e+006,7.64326765164420e+005
60,3.60000000000000e+003,-3.71783927770629e+006,-5.83218466164339e+006,4.02958395377372e+005
61,3.66000000000000e+003,-3.48998584026529e+006,-5.98477175470973e+006,3.98518449456370e+004
62,3.72000000000000e+003,-3.24707817909457e+006,-6.11154324361882e+006,-3.23426608358283e+005
63,3.78000000000000e+003,-2.99016408820944e+006,-6.21195229338510e+006,-6.85309945250504e+005
64,3.84000000000000e+003,-2.72035177904127e+006,-6.28556578468694e+006,-1.04423716434965e+006
65,3.90000000000000e+003,-2.43880510011356e+006,-6.33206618214787e+006,-1.39866001563227e+006
66,3.96000000000000e+003,-2.14673851672473e+006,-6.35125290404095e+006,-1.74704967888467e+006
67,4.02000000000000e+003,-1.84541187229293e+006,-6.34304318750774e+006,-2.08790335834326e+006
68,4.08000000000000e+003,-1.53612495396016e+006,-6.30747244555996e+006,-2.41975076507722e+006
69,4.14000000000000e+003,-1.22021188589724e+006,-6.24469411432372e+006,-2.74116045915135e+006
70,4.20000000000000e+003,-8.99035374494234e+005,-6.15497899118534e+006,-3.05074602421181e+006
71,4.26000000000000e+003,-5.73980830260145e+005,-6.03871406669362e+006,-3.34717204786063e+006
