,time,x,y,z
0,0.00000000000000e+000,6.62849227916732e+006,-4.45405127571996e+006,2.14052550348458e+006
1,3.00000000000000e+001,6.65636187559346e+006,-4.33372207817650e+006,2.29483738062008e+006
2,6.00000000000000e+001,6.68056785231946e+006,-4.21077504802286e+006,2.44768891640890e+006
3,9.00000000000000e+001,6.70110622851277e+006,-4.08527162021466e+006,2.59898282669905e+006
4,1.20000000000000e+002,6.71797507158261e+006,-3.95727483523601e+006,2.74862282008405e+006
5,1.50000000000000e+002,6.73117449125306e+006,-3.82684930765275e+006,2.89651365967761e+006
6,1.80000000000000e+002,6.74070663243388e+006,-3.69406119363624e+006,3.04256122416717e+006
7,2.10000000000000e+002,6.74657566690058e+006,-3.55897815747870e+006,3.18667256810430e+006
8,2.40000000000000e+002,6.74878778379679e+006,-3.42166933711867e+006,3.32875598139400e+006
9,2.70000000000000e+002,6.74735117897204e+006,-3.28220530870007e+006,3.46872104794098e+006
10,3.00000000000000e+002,6.74227604316964e+006,-3.14065805018494e+006,3.60647870341649e+006
11,3.30000000000000e+002,6.73357454907978e+006,-2.99710090404458e+006,3.74194129210588e+006
12,3.60000000000000e+002,6.72126083727395e+006,-2.85160853904972e+006,3.87502262280277e+006
13,3.90000000000000e+002,6.70535100103762e+006,-2.70425691118465e+006,4.00563802371252e+006
14,4.20000000000000e+002,6.68586307011864e+006,-2.55512322370934e+006,4.13370439633099e+006
15,4.50000000000000e+002,6.66281699340968e+006,-2.40428588639275e+006,4.25914026826558e+006
16,4.80000000000000e+002,6.63623462058384e+006,-2.25182447394332e+006,4.38186584496532e+006
17,5.10000000000000e+002,6.60613968270257e+006,-2.09781968366056e+006,4.50180306032963e+006
18,5.40000000000000e+002,6.57255777181651e+006,-1.94235329233412e+006,4.61887562616443e+006
19,5.70000000000000e+002,6.53551631957955e+006,-1.78550811241468e+006,4.73300908045769e+006
20,6.00000000000000e+002,6.49504457489751e+006,-1.62736794748396e+006,4.84413083444515e+006
21,6.30000000000000e+002,6.45117358063281e+006,-1.46801754704834e+006,4.95217021844027e+006
22,6.60000000000000e+002,6.40393614938739e+006,-1.30754256068380e+006,5.05705852640168e+006
23,6.90000000000000e+002,6.35336683838595e+006,-1.14602949155678e+006,5.15872905921432e+006
24,7.20000000000000e+002,6.29950192348253e+006,-9.83565649349473e+005,5.25711716665941e+006
25,7.50000000000000e+002,6.24237937231336e+006,-8.20239102614964e+005,5.35216028805128e+006
26,7.80000000000000e+002,6.18203881661859e+006,-6.56138630587877e+005,5.44379799152005e+006
27,8.10000000000000e+002,6.11852152375751e+006,-4.91353674479968e+005,5.53197201191797e+006
28,8.40000000000000e+002,6.05187036743962e+006,-3.25974288284717e+005,5.61662628733162e+006
29,8.70000000000000e+002,5.98212979769628e+006,-1.60091089119751e+005,5.69770699418012e+006
30,9.00000000000000e+002,5.90934581011592e+006,6.20479286776972e+003,5.77516258088284e+006
31,9.30000000000000e+002,5.83356591436755e+006,1.72821765004289e+005,5.84894380007911e+006
32,9.60000000000000e+002,5.75483910203592e+006,3.39667822975740e+005,5.91900373938492e+006
33,9.90000000000000e+002,5.67321581379215e+006,5.06650602069761e+005,5.98529785067190e+006
34,1.02000000000000e+003,5.58874790592465e+006,6.73677428745350e+005,6.04778397785402e+006
35,1.05000000000000e+003,5.50148861625304e+006,8.40655372505746e+005,6.10642238317009e+006
36,1.08000000000000e+003,5.41149252945008e+006,1.00749129804517e+006,6.16117577194899e+006
37,1.11000000000000e+003,5.31881554179412e+006,1.17409191764496e+006,6.21200931584715e+006
38,1.14000000000000e+003,5.22351482537645e+006,1.34036384379101e+006,6.25889067454746e+006
39,1.17000000000000e+003,5.12564879178744e+006,1.50621364198463e+006,6.30179001590947e+006
40,1.20000000000000e+003,5.02527705530361e+006,1.67154788372266e+006,6.34068003456289e+006
41,1.23000000000000e+003,4.92246039559982e+006,1.83627319961788e+006,6.37553596893541e+006
42,1.26000000000000e+003,4.81726072000946e+006,2.00029633263324e+006,6.40633561670769e+006
43,1.29000000000000e+003,4.70974102535534e+006,2.16352419140333e+006,6.43305934868860e+006
44,1.32000000000000e+003,4.59996535937395e+006,2.32586390361633e+006,6.45569012110487e+006
45,1.35000000000000e+003,4.48799878175582e+006,2.48722286942871e+006,6.47421348629932e+006
46,1.38000000000000e+003,4.37390732482453e+006,2.64750881488574e+006,6.48861760183316e+006
47,1.41000000000000e+003,4.25775795387583e+006,2.80662984532116e+006,6.49889323798824e+006
48,1.44000000000000e+003,4.13961852719953e+006,2.96449449870839e+006,6.50503378366547e+006
49,1.47000000000000e+003,4.01955775580626e+006,3.12101179893486e+006,6.50703525067683e+006
50,1.50000000000000e+003,3.89764516287913e+006,3.27609130897454e+006,6.50489627642849e+006
51,1.53000000000000e+003,3.77395104297415e+006,3.42964318392768e+006,6.49861812499343e+006
52,1.56000000000000e+003,3.64854642098885e+006,3.58157822390235e+006,6.48820468657258e+006
53,1.59000000000000e+003,3.52150301092096e+006,3.73180792670909e+006,6.47366247534384e+006
54,1.62000000000000e+003,3.39289317443835e+006,3.88024454034012e+006,6.45500062569937e+006
55,1.65000000000000e+003,3.26278987928111e+006,4.02680111520490e+006,6.43223088687183e+006
56,1.68000000000000e+003,3.13126665751603e+006,4.17139155609413e+006,6.40536761595092e+006
57,1.71000000000000e+003,2.99839756366519e+006,4.31393067384228e+006,6.37442776929245e+006
58,1.74000000000000e+003,2.86425713272795e+006,4.45433423666114e+006,6.33943089232238e+006
59,1.77000000000000e+003,2.72892033811867e+006,4.59251902111331e+006,6.30039910773954e+006
60,1.80000000000000e+003,2.59246254954325e+006,4.72840286269397e+006,6.25735710212210e+006
61,1.83000000000000e+003,2.45495949080519e+006,4.86190470601962e+006,6.21033211093323e+006
62,1.86000000000000e+003,2.31648719764577e+006,4.99294465451323e+006,6.15935390195703e+006
