,time,x,y,z
0,0.00000000000000e+000,1.56374963642722e+006,5.30503122456985e+006,-6.15042475149076e+006
1,3.00000000000000e+001,1.40820478020714e+006,5.41226254059670e+006,-6.09437929276948e+006
2,6.00000000000000e+001,1.25223872343120e+006,5.51677616142875e+006,-6.03446963334380e+006
3,9.00000000000000e+001,1.09593736042040e+006,5.61850797316444e+006,-5.97073361828059e+006
4,1.20000000000000e+002,9.39386523449180e+005,5.71739521627500e+006,-5.90321150869992e+006
5,1.50000000000000e+002,7.82671935958975e+005,5.81337652533547e+006,-5.83194595736029e+006
6,1.80000000000000e+002,6.25879165967193e+005,5.90639196817634e+006,-5.75698198277526e+006
7,2.10000000000000e+002,4.69093579693270e+005,5.99638308443052e+006,-5.67836694187167e+006
8,2.40000000000000e+002,3.12400295423632e+005,6.08329292344960e+006,-5.59615050120039e+006
9,2.70000000000000e+002,1.55884137636575e+005,6.16706608156389e+006,-5.51038460671083e+006
10,3.00000000000000e+002,-3.70408591196407e+002,6.24764873866003e+006,-5.42112345210174e+006
11,3.30000000000000e+002,-1.56279242871782e+005,6.32498869404882e+006,-5.32842344576279e+006
12,3.60000000000000e+002,-3.11758694469761e+005,6.39903540159897e+006,-5.23234317631875e+006
13,3.90000000000000e+002,-4.66725566924857e+005,6.46974000411222e+006,-5.13294337678831e+006
14,4.20000000000000e+002,-6.21097182263575e+005,6.53705536689392e+006,-5.03028688740194e+006
15,4.50000000000000e+002,-7.74791424894455e+005,6.60093611054081e+006,-4.92443861702703e+006
16,4.80000000000000e+002,-9.27726785018314e+005,6.66133864285902e+006,-4.81546550330384e+006
17,5.10000000000000e+002,-1.07982240163435e+006,6.71822118992907e+006,-4.70343647145085e+006
18,5.40000000000000e+002,-1.23099810507994e+006,6.77154382627518e+006,-4.58842239178291e+006
19,5.70000000000000e+002,-1.38117445908974e+006,6.82126850411639e+006,-4.47049603595820e+006
20,6.00000000000000e+002,-1.53027280235096e+006,6.86735908167319e+006,-4.34973203197639e+006
21,6.30000000000000e+002,-1.67821528953177e+006,6.90978135050435e+006,-4.22620681795179e+006
22,6.60000000000000e+002,-1.82492493176081e+006,6.94850306184878e+006,-4.09999859468504e+006
23,6.90000000000000e+002,-1.97032563653740e+006,6.98349395194818e+006,-3.97118727705759e+006
24,7.20000000000000e+002,-2.11434224704722e+006,7.01472576632538e+006,-3.83985444427718e+006
