,time,x,y,z
0,0.00000000000000e+000,-4.61041274563405e+006,-4.17492923959414e+006,5.44033203711543e+006
1,3.00000000000000e+001,-4.44524934204509e+006,-4.23726715614433e+006,5.52864050846738e+006
2,6.00000000000000e+001,-4.27755285653753e+006,-4.29766274654171e+006,5.61343135244259e+006
3,9.00000000000000e+001,-4.10742045013528e+006,-4.35608884646774e+006,5.69465065859407e+006
4,1.20000000000000e+002,-3.93495069764130e+006,-4.41251910331658e+006,5.77224678720539e+006
5,1.50000000000000e+002,-3.76024352902403e+006,-4.46692798632412e+006,5.84617040156679e+006
6,1.80000000000000e+002,-3.58340017005872e+006,-4.51929079643785e+006,5.91637449878863e+006
7,2.10000000000000e+002,-3.40452308226037e+006,-4.56958367592760e+006,5.98281443913731e+006
8,2.40000000000000e+002,-3.22371590214312e+006,-4.61778361773737e+006,6.04544797388013e+006
9,2.70000000000000e+002,-3.04108337984357e+006,-4.66386847457772e+006,6.10423527162572e+006
10,3.00000000000000e+002,-2.85673131714184e+006,-4.70781696775934e+006,6.15913894314829e+006
11,3.30000000000000e+002,-2.67076650491824e+006,-4.74960869576702e+006,6.21012406468410e+006
12,3.60000000000000e+002,-2.48329666008010e+006,-4.78922414257409e+006,6.25715819968967e+006
13,3.90000000000000e+002,-2.29443036199426e+006,-4.82664468569717e+006,6.30021141905233e+006
14,4.20000000000000e+002,-2.10427698846268e+006,-4.86185260399027e+006,6.33925631974345e+006
15,4.50000000000000e+002,-1.91294665127336e+006,-4.89483108517844e+006,6.37426804190704e+006
16,4.80000000000000e+002,-1.72055013136524e+006,-4.92556423312967e+006,6.40522428437539e+006
17,5.10000000000000e+002,-1.52719881364112e+006,-4.95403707486442e+006,6.43210531860538e+006
18,5.40000000000000e+002,-1.33300462146235e+006,-4.98023556730205e+006,6.45489400102937e+006
19,5.70000000000000e+002,-1.13807995086424e+006,-5.00414660374235e+006,6.47357578381476e+006
20,6.00000000000000e+002,-9.42537604522371e+005,-5.02575802008160e+006,6.48813872402805e+006
21,6.30000000000000e+002,-7.46490725509931e+005,-5.04505860076100e+006,6.49857349119866e+006
22,6.60000000000000e+002,-5.50052730876875e+005,-5.06203808444596e+006,6.50487337327934e+006
23,6.90000000000000e+002,-3.53337245088419e+005,-5.07668716943441e+006,6.50703428100009e+006
24,7.20000000000000e+002,-1.56458033357224e+005,-5.08899751879176e+006,6.50505475061326e+006
25,7.50000000000000e+002,4.04710650962391e+004,-5.09896176521028e+006,6.49893594502838e+006
26,7.80000000000000e+002,2.37336203819922e+005,-5.10657351559022e+006,6.48868165333521e+006
27,8.10000000000000e+002,4.34023595907450e+005,-5.11182735533994e+006,6.47429828871504e+006
28,8.40000000000000e+002,6.30419580742315e+005,-5.11471885239191e+006,6.45579488473999e+006
29,8.70000000000000e+002,8.26410690673348e+005,-5.11524456093149e+006,6.43318309006124e+006
30,9.00000000000000e+002,1.02188371758621e+006,-5.11340202483483e+006,6.40647716148765e+006
31,9.30000000000000e+002,1.21672577933670e+006,-5.10918978081231e+006,6.37569395545653e+006
32,9.60000000000000e+002,1.41082438600786e+006,-5.10260736125381e+006,6.34085291789967e+006
33,9.90000000000000e+002,1.60406750596026e+006,-5.09365529677127e+006,6.30197607250733e+006
34,1.02000000000000e+003,1.79634363162692e+006,-5.08233511843545e+006,6.25908800739648e+006
35,1.05000000000000e+003,1.98754184506742e+006,-5.06864935969836e+006,6.21221586017751e+006
36,1.08000000000000e+003,2.17755188312244e+006,-5.05260155800627e+006,6.16138930145106e+006
37,1.11000000000000e+003,2.36626420230389e+006,-5.03419625608576e+006,6.10664051670489e+006
38,1.14000000000000e+003,2.55357004324993e+006,-5.01343900290752e+006,6.04800418664564e+006
39,1.17000000000000e+003,2.73936149476299e+006,-4.99033635431930e+006,5.98551746596231e+006
40,1.20000000000000e+003,2.92353155738869e+006,-4.96489587334295e+006,5.91921996053074e+006
41,1.23000000000000e+003,3.10597420649617e+006,-4.93712613013078e+006,5.84915370306929e+006
42,1.26000000000000e+003,3.28658445482383e+006,-4.90703670157567e+006,5.77536312725556e+006
43,1.29000000000000e+003,3.46525841445486e+006,-4.87463817056965e+006,5.69789504031501e+006
44,1.32000000000000e+003,3.64189335818388e+006,-4.83994212490553e+006,5.61679859409391e+006
45,1.35000000000000e+003,3.81638778024007e+006,-4.80296115581601e+006,5.53212525462870e+006
46,1.38000000000000e+003,3.98864145632772e+006,-4.76370885614500e+006,5.44392877022638e+006
47,1.41000000000000e+003,4.15855550294821e+006,-4.72219981814573e+006,5.35226513807033e+006
48,1.44000000000000e+003,4.32603243596665e+006,-4.67844963090020e+006,5.25719256936724e+006
49,1.47000000000000e+003,4.49097622837715e+006,-4.63247487735731e+006,5.15877145305701e+006
50,1.50000000000000e+003,4.65329236727617e+006,-4.58429313096992e+006,5.05706431807729e+006
51,1.53000000000000e+003,4.81288790989999e+006,-4.53392295195945e+006,4.95213579426156e+006
52,1.56000000000000e+003,4.96967153882183e+006,-4.48138388316157e+006,4.84405257181736e+006
53,1.59000000000000e+003,5.12355361618001e+006,-4.42669644547689e+006,4.73288335945638e+006
54,1.62000000000000e+003,5.27444623693464e+006,-4.36988213291127e+006,4.61869884118003e+006
55,1.65000000000000e+003,5.42226328111049e+006,-4.31096340720357e+006,4.50157163174761e+006
56,1.68000000000000e+003,5.56692046499173e+006,-4.24996369203571e+006,4.38157623085018e+006
57,1.71000000000000e+003,5.70833539123071e+006,-4.18690736682220e+006,4.25878897601750e+006
58,1.74000000000000e+003,5.84642759783758e+006,-4.12181976007426e+006,4.13328799428346e+006
59,1.77000000000000e+003,5.98111860601388e+006,-4.05472714233625e+006,4.00515315263939e+006
60,1.80000000000000e+003,6.11233196679663e+006,-3.98565671869075e+006,3.87446600730394e+006
61,1.83000000000000e+003,6.23999330647894e+006,-3.91463662082956e+006,3.74130975183974e+006
62,1.86000000000000e+003,6.36403037077304e+006,-3.84169589868852e+006,3.60576916414931e+006
63,1.89000000000000e+003,6.48437306768424e+006,-3.76686451164348e+006,3.46793055238169e+006
64,1.92000000000000e+003,6.60095350906186e+006,-3.69017331926678e+006,3.32788169978549e+006
65,1.95000000000000e+003,6.71370605079757e+006,-3.61165407164186e+006,3.18571180854181e+006
66,1.98000000000000e+003,6.82256733163957e+006,-3.53133939923590e+006,3.04151144261410e+006
67,2.01000000000000e+003,6.92747631059320e+006,-3.44926280232948e+006,2.89537246965195e+006
