,time,x,y,z
0,0.00000000000000e+000,-1.96249310625468e+006,6.81072241369173e+006,4.24445650640400e+006
1,3.00000000000000e+001,-2.11134046320592e+006,6.84348826354485e+006,4.11864775777147e+006
2,6.00000000000000e+001,-2.25871977461451e+006,6.87258240539332e+006,3.99021446557495e+006
3,9.00000000000000e+001,-2.40455407768108e+006,6.89797972016648e+006,3.85923837753374e+006
4,1.20000000000000e+002,-2.54876748639094e+006,6.91965709516534e+006,3.72580287265833e+006
5,1.50000000000000e+002,-2.69128523145569e+006,6.93759344438525e+006,3.58999290811795e+006
6,1.80000000000000e+002,-2.83203369950008e+006,6.95176972769893e+006,3.45189496502442e+006
7,2.10000000000000e+002,-2.97094047147164e+006,6.96216896887929e+006,3.31159699316509e+006
8,2.40000000000000e+002,-3.10793436024812e+006,6.96877627244183e+006,3.16918835472068e+006
9,2.70000000000000e+002,-3.24294544741990e+006,6.97157883928734e+006,3.02475976700397e+006
10,3.00000000000000e+002,-3.37590511922422e+006,6.97056598112643e+006,2.87840324425652e+006
11,3.30000000000000e+002,-3.50674610160777e+006,6.96572913366820e+006,2.73021203854280e+006
12,3.60000000000000e+002,-3.63540249439610e+006,6.95706186855668e+006,2.58028057978055e+006
13,3.90000000000000e+002,-3.76180980454879e+006,6.94455990403908e+006,2.42870441494733e+006
14,4.20000000000000e+002,-3.88590497847772e+006,6.92822111435149e+006,2.27558014650632e+006
15,4.50000000000000e+002,-4.00762643340917e+006,6.90804553780841e+006,2.12100537009279e+006
16,4.80000000000000e+002,-4.12691408777075e+006,6.88403538358333e+006,1.96507861150354e+006
17,5.10000000000000e+002,-4.24370939058184e+006,6.85619503716953e+006,1.80789926303578e+006
18,5.40000000000000e+002,-4.35795534983143e+006,6.82453106451033e+006,1.64956751921821e+006
19,5.70000000000000e+002,-4.46959655982408e+006,6.78905221479025e+006,1.49018431198198e+006
20,6.00000000000000e+002,-4.57857922747938e+006,6.74976942187860e+006,1.32985124531474e+006
21,6.30000000000000e+002,-4.68485119756593e+006,6.70669580441981e+006,1.16867052944950e+006
22,6.60000000000000e+002,-4.78836197685830e+006,6.65984666456396e+006,1.00674491463070e+006
23,6.90000000000000e+002,-4.88906275720008e+006,6.60923948533423e+006,8.44177624509419e+005
24,7.20000000000000e+002,-4.98690643746132e+006,6.55489392662821e+006,6.81072289214671e+005
25,7.50000000000000e+002,-5.08184764437739e+006,6.49683181985117e+006,5.17532878149997e+005
26,7.80000000000000e+002,-5.17384275225918e+006,6.43507716118104e+006,3.53663632563684e+005
27,8.10000000000000e+002,-5.26284990156266e+006,6.36965610346638e+006,1.89568997944447e+005
28,8.40000000000000e+002,-5.34882901631011e+006,6.30059694675936e+006,2.53535562900601e+004
29,8.70000000000000e+002,-5.43174182035477e+006,6.22793012748661e+006,-1.38878041700988e+005
30,9.00000000000000e+002,-5.51155185248084e+006,6.15168820626395e+006,-3.03021144463301e+005
31,9.30000000000000e+002,-5.58822448033399e+006,6.07190585436000e+006,-4.66971167375521e+005
32,9.60000000000000e+002,-5.66172691317698e+006,5.98861983881629e+006,-6.30623660498083e+005
33,9.90000000000000e+002,-5.73202821346715e+006,5.90186900623196e+006,-7.93874376188650e+005
34,1.02000000000000e+003,-5.79909930725214e+006,5.81169426522381e+006,-9.56619336544022e+005
35,1.05000000000000e+003,-5.86291299338355e+006,5.71813856757124e+006,-1.11875490062157e+006
36,1.08000000000000e+003,-5.92344395154767e+006,5.62124688805844e+006,-1.28017783139067e+006
37,1.11000000000000e+003,-5.98066874911358e+006,5.52106620302785e+006,-1.44078536236447e+006
38,1.14000000000000e+003,-6.03456584680111e+006,5.41764546765814e+006,-1.60047526386556e+006
39,1.17000000000000e+003,-6.08511560317151e+006,5.31103559198225e+006,-1.75914590887785e+006
40,1.20000000000000e+003,-6.13230027794459e+006,5.20128941566205e+006,-1.91669633843742e+006
41,1.23000000000000e+003,-6.17610403414764e+006,5.08846168153705e+006,-2.07302632651612e+006
42,1.26000000000000e+003,-6.21651293910249e+006,4.97260900796502e+006,-2.22803644435321e+006
43,1.29000000000000e+003,-6.25351496425784e+006,4.85378985997383e+006,-2.38162812418998e+006
44,1.32000000000000e+003,-6.28709998387496e+006,4.73206451924552e+006,-2.53370372236261e+006
45,1.35000000000000e+003,-6.31725977257644e+006,4.60749505295186e+006,-2.68416658171204e+006
46,1.38000000000000e+003,-6.34398800176805e+006,4.48014528146430e+006,-2.83292109326750e+006
47,1.41000000000000e+003,-6.36728023494479e+006,4.35008074496104e+006,-2.97987275716225e+006
48,1.44000000000000e+003,-6.38713392189362e+006,4.21736866895314e+006,-3.12492824274262e+006
49,1.47000000000000e+003,-6.40354839180564e+006,4.08207792875451e+006,-3.26799544783012e+006
50,1.50000000000000e+003,-6.41652484531176e+006,3.94427901291977e+006,-3.40898355709910e+006
51,1.53000000000000e+003,-6.42606634545639e+006,3.80404398567518e+006,-3.54780309953253e+006
52,1.56000000000000e+003,-6.43217780762488e+006,3.66144644836817e+006,-3.68436600492001e+006
53,1.59000000000000e+003,-6.43486598844084e+006,3.51656149996049e+006,-3.81858565936424e+006
54,1.62000000000000e+003,-6.43413947365015e+006,3.36946569659359e+006,-3.95037695976002e+006
55,1.65000000000000e+003,-6.43000866500948e+006,3.22023701025047e+006,-4.07965636721579e+006
56,1.68000000000000e+003,-6.42248576619749e+006,3.06895478654186e+006,-4.20634195938548e+006
57,1.71000000000000e+003,-6.41158476776739e+006,2.91569970164644e+006,-4.33035348167892e+006
58,1.74000000000000e+003,-6.39732143116027e+006,2.76055371842863e+006,-4.45161239732483e+006
59,1.77000000000000e+003,-6.37971327179915e+006,2.60360004176481e+006,-4.57004193625654e+006
60,1.80000000000000e+003,-6.35877954128382e+006,2.44492307310595e+006,-4.68556714279369e+006
61,1.83000000000000e+003,-6.33454120870726e+006,2.28460836430270e+006,-4.79811492209622e+006
62,1.86000000000000e+003,-6.30702094111475e+006,2.12274257072347e+006,-4.90761408536470e+006
63,1.89000000000000e+003,-6.27624308312679e+006,1.95941340369242e+006,-5.01399539376481e+006
64,1.92000000000000e+003,-6.24223363574774e+006,1.79470958227670e+006,-5.11719160105358e+006
65,1.95000000000000e+003,-6.20502023438192e+006,1.62872078445078e+006,-5.21713749488674e+006
66,1.98000000000000e+003,-6.16463212607907e+006,1.46153759766582e+006,-5.31376993678795e+006
67,2.01000000000000e+003,-6.12110014603170e+006,1.29325146885385e+006,-5.40702790076006e+006
68,2.04000000000000e+003,-6.07445669334637e+006,1.12395465389340e+006,-5.49685251052228e+006
69,2.07000000000000e+003,-6.02473570611121e+006,9.53740166565283e+005,-5.58318707535593e+006
70,2.10000000000000e+003,-5.97197263578281e+006,7.82701727028648e+005,-5.66597712454275e+006
71,2.13000000000000e+003,-5.91620442091361e+006,6.10933709840743e+005,-5.74517044038312e+006
72,2.16000000000000e+003,-5.85746946024358e+006,4.38531091553450e+005,-5.82071708977835e+006
73,2.19000000000000e+003,-5.79580758517742e+006,2.65589397910377e+005,-5.89256945436618e+006
74,2.22000000000000e+003,-5.73126003167036e+006,9.22046506746507e+004,-5.96068225919675e+006
75,2.25000000000000e+003,-5.66386941154392e+006,-8.15266858870403e+004,-6.02501259993880e+006
76,2.28000000000000e+003,-5.59367968325422e+006,-2.55507758835104e+005,-6.08551996860556e+006
77,2.31000000000000e+003,-5.52073612213441e+006,-4.29641380676329e+005,-6.14216627779159e+006
78,2.34000000000000e+003,-5.44508529013235e+006,-6.03830083745105e+005,-6.19491588341202e+006
79,2.37000000000000e+003,-5.36677500506614e+006,-7.77976174817739e+005,-6.24373560593611e+006
80,2.40000000000000e+003,-5.28585430941730e+006,-9.51981789935217e+005,-6.28859475010877e+006
81,2.43000000000000e+003,-5.20237343868344e+006,-1.12574894940672e+006,-6.32946512315341e+006
82,2.46000000000000e+003,-5.11638378931064e+006,-1.29917961296745e+006,-6.36632105145061e+006
83,2.49000000000000e+003,-5.02793788622632e+006,-1.47217573506401e+006,-6.39913939568744e+006
84,2.52000000000000e+003,-4.93708934999242e+006,-1.64463932024136e+006,-6.42789956447338e+006
85,2.55000000000000e+003,-4.84389286359868e+006,-1.81647247860515e+006,-6.45258352641883e+006
86,2.58000000000000e+003,-4.74840413891593e+006,-1.98757748133253e+006,-6.47317582067300e+006
87,2.61000000000000e+003,-4.65067988282846e+006,-2.15785681620537e+006,-6.48966356591857e+006
88,2.64000000000000e+003,-4.55077776306464e+006,-2.32721324313977e+006,-6.50203646782082e+006
89,2.67000000000000e+003,-4.44875637374363e+006,-2.49554984968632e+006,-6.51028682492990e+006
90,2.70000000000000e+003,-4.34467520065856e+006,-2.66277010647236e+006,-6.51440953303459e+006
91,2.73000000000000e+003,-4.23859458631168e+006,-2.82877792256358e+006,-6.51440208796736e+006
92,2.76000000000000e+003,-4.13057569472189e+006,-2.99347770071499e+006,-6.51026458686028e+006
93,2.79000000000000e+003,-4.02068047602053e+006,-3.15677439248691e+006,-6.50199972785203e+006
94,2.82000000000000e+003,-3.90897163085347e+006,-3.31857355319906e+006,-6.48961280824699e+006
95,2.85000000000000e+003,-3.79551257460679e+006,-3.47878139669510e+006,-6.47311172112725e+006
96,2.88000000000000e+003,-3.68036740147229e+006,-3.63730484989211e+006,-6.45250695041960e+006
97,2.91000000000000e+003,-3.56360084837044e+006,-3.79405160708654e+006,-6.42781156441932e+006
98,2.94000000000000e+003,-3.44527825874621e+006,-3.94893018399093e+006,-6.39904120777353e+006
99,2.97000000000000e+003,-3.32546554625490e+006,-4.10184997147282e+006,-6.36621409192717e+006
100,3.00000000000000e+003,-3.20422915835382e+006,-4.25272128896861e+006,-6.32935098403524e+006
101,3.03000000000000e+003,-3.08163603981542e+006,-4.40145543754532e+006,-6.28847519434518e+006
102,3.06000000000000e+003,-2.95775359617475e+006,-4.54796475258512e+006,-6.24361256205302e+006
103,3.09000000000000e+003,-2.83264965714981e+006,-4.69216265603882e+006,-6.19479143964640e+006
104,3.12000000000000e+003,-2.70639243998788e+006,-4.83396370829085e+006,-6.14204267571856e+006
105,3.15000000000000e+003,-2.57905051284293e+006,-4.97328365950486e+006,-6.08539959629014e+006
106,3.18000000000000e+003,-2.45069275812768e+006,-5.11003950050329e+006,-6.02489798462152e+006
107,3.21000000000000e+003,-2.32138833588584e+006,-5.24414951311711e+006,-5.96057605953312e+006
108,3.24000000000000e+003,-2.19120664719624e+006,-5.37553331998085e+006,-5.89247445224076e+006
109,3.27000000000000e+003,-2.06021729762032e+006,-5.50411193374701e+006,-5.82063618171327e+006
110,3.30000000000000e+003,-1.92849006071431e+006,-5.62980780568434e+006,-5.74510662856459e+006
111,3.33000000000000e+003,-1.79609484161465e+006,-5.75254487363651e+006,-5.66593350748740e+006
112,3.36000000000000e+003,-1.66310164071685e+006,-5.87224860930627e+006,-5.58316683824168e+006
113,3.39000000000000e+003,-1.52958051746137e+006,-5.98884606483671e+006,-5.49685891520913e+006
114,3.42000000000000e+003,-1.39560155424165e+006,-6.10226591865902e+006,-5.40706427552587e+006
115,3.45000000000000e+003,-1.26123482044970e+006,-6.21243852057664e+006,-5.31383966580680e+006
