,time,x,y,z
0,0.00000000000000e+000,3.63968127801238e+006,-4.60794184262606e+006,5.80988490613361e+006
1,3.00000000000000e+001,3.81564791770757e+006,-4.56033124622196e+006,5.73410843340350e+006
2,6.00000000000000e+001,3.98942072777309e+006,-4.51060927188604e+006,5.65468062176847e+006
3,9.00000000000000e+001,4.16089916611584e+006,-4.45879732357354e+006,5.57165187291325e+006
4,1.20000000000000e+002,4.32998403084176e+006,-4.40491768898979e+006,5.48507488571424e+006
5,1.50000000000000e+002,4.49657751947946e+006,-4.34899353211910e+006,5.39500462352409e+006
6,1.80000000000000e+002,4.66058328743453e+006,-4.29104888544608e+006,5.30149827998964e+006
7,2.10000000000000e+002,4.82190650563573e+006,-4.23110864186829e+006,5.20461524342055e+006
8,2.40000000000000e+002,4.98045391732731e+006,-4.16919854630222e+006,5.10441705973125e+006
9,2.70000000000000e+002,5.13613389402346e+006,-4.10534518695735e+006,5.00096739394228e+006
10,3.00000000000000e+002,5.28885649046214e+006,-4.03957598633115e+006,4.89433199033591e+006
11,3.30000000000000e+002,5.43853349867797e+006,-3.97191919185617e+006,4.78457863119357e+006
12,3.60000000000000e+002,5.58507850104767e+006,-3.90240386624467e+006,4.67177709420144e+006
13,3.90000000000000e+002,5.72840692231151e+006,-3.83105987751254e+006,4.55599910852362e+006
14,4.20000000000000e+002,5.86843608052875e+006,-3.75791788868404e+006,4.43731830957037e+006
15,4.50000000000000e+002,6.00508523693106e+006,-3.68300934717637e+006,4.31581019248625e+006
16,4.80000000000000e+002,6.13827564463785e+006,-3.60636647386387e+006,4.19155206438510e+006
17,5.10000000000000e+002,6.26793059619785e+006,-3.52802225182160e+006,4.06462299535942e+006
18,5.40000000000000e+002,6.39397546992314e+006,-3.44801041474777e+006,3.93510376829228e+006
19,5.70000000000000e+002,6.51633777497967e+006,-3.36636543506614e+006,3.80307682750283e+006
20,6.00000000000000e+002,6.63494719520278e+006,-3.28312251170748e+006,3.66862622625460e+006
21,6.30000000000000e+002,6.74973563160164e+006,-3.19831755757302e+006,3.53183757316156e+006
22,6.60000000000000e+002,6.86063724352289e+006,-3.11198718667884e+006,3.39279797752272e+006
23,6.90000000000000e+002,6.96758848844042e+006,-3.02416870098378e+006,3.25159599362099e+006
24,7.20000000000000e+002,7.07052816034005e+006,-2.93490007690299e+006,3.10832156402279e+006
25,7.50000000000000e+002,7.16939742667046e+006,-2.84421995150795e+006,2.96306596191317e+006
26,7.80000000000000e+002,7.26413986382972e+006,-2.75216760841660e+006,2.81592173250623e+006
27,8.10000000000000e+002,7.35470149116017e+006,-2.65878296337603e+006,2.66698263356902e+006
28,8.40000000000000e+002,7.44103080342476e+006,-2.56410654953999e+006,2.51634357509795e+006
29,8.70000000000000e+002,7.52307880173779e+006,-2.46817950244629e+006,2.36410055819062e+006
30,9.00000000000000e+002,7.60079902292619e+006,-2.37104354469650e+006,2.21035061315310e+006
31,9.30000000000000e+002,7.67414756729744e+006,-2.27274097034250e+006,2.05519173688598e+006
32,9.60000000000000e+002,7.74308312479096e+006,-2.17331462898541e+006,1.89872282959420e+006
33,9.90000000000000e+002,7.80756699949321e+006,-2.07280790958936e+006,1.74104363086212e+006
34,1.02000000000000e+003,7.86756313249515e+006,-1.97126472401853e+006,1.58225465514299e+006
35,1.05000000000000e+003,7.92303812307511e+006,-1.86872949029954e+006,1.42245712670466e+006
36,1.08000000000000e+003,7.97396124818886e+006,-1.76524711561780e+006,1.26175291408182e+006
37,1.11000000000000e+003,8.02030448025207e+006,-1.66086297905267e+006,1.10024446407997e+006
38,1.14000000000000e+003,8.06204250320124e+006,-1.55562291405713e+006,9.38034735378287e+005
39,1.17000000000000e+003,8.09915272681973e+006,-1.44957319069108e+006,7.75227131782762e+005
40,1.20000000000000e+003,8.13161529931916e+006,-1.34276049761225e+006,6.11925435174264e+005
41,1.23000000000000e+003,8.15941311816574e+006,-1.23523192383465e+006,4.48233738204160e+005
42,1.26000000000000e+003,8.18253183914446e+006,-1.12703494026025e+006,2.84256376784501e+005
43,1.29000000000000e+003,8.20095988365483e+006,-1.01821738099248e+006,1.20097862423377e+005
44,1.32000000000000e+003,8.21468844423351e+006,-9.08827424439628e+005,-4.41371855443322e+004
45,1.35000000000000e+003,8.22371148830124e+006,-7.98913574215374e+005,-2.08344107782652e+005
46,1.38000000000000e+003,8.22802576013259e+006,-6.88524639846185e+005,-3.72418272784426e+005
47,1.41000000000000e+003,8.22763078104933e+006,-5.77709717292747e+005,-5.36255144657677e+005
48,1.44000000000000e+003,8.22252884783917e+006,-4.66518169295002e+005,-6.99750350817400e+005
49,1.47000000000000e+003,8.21272502940384e+006,-3.54999605549453e+005,-8.62799749533238e+005
50,1.50000000000000e+003,8.19822716164185e+006,-2.43203862726862e+005,-1.02529949728497e+006
51,1.53000000000000e+003,8.17904584057282e+006,-1.31180984340427e+005,-1.18714611587510e+006
52,1.56000000000000e+003,8.15519441371216e+006,-1.89812004730953e+004,-1.34823655925065e+006
53,1.59000000000000e+003,8.12668896970612e+006,9.33450926273125e+004,-1.50846827998630e+006
54,1.62000000000000e+003,8.09354832623895e+006,2.05747353075591e+005,-1.66773929538086e+006
