,time,x,y,z
0,0.00000000000000e+000,5.01678621442648e+006,1.60148329660214e+006,-6.37804327327731e+006
1,3.00000000000000e+001,4.99656291718418e+006,1.79423067879773e+006,-6.34257546855311e+006
2,6.00000000000000e+001,4.97404301368256e+006,1.98594485319970e+006,-6.30308662463994e+006
3,9.00000000000000e+001,4.94923582846658e+006,2.17651543567570e+006,-6.25960170654408e+006
4,1.20000000000000e+002,4.92215162921270e+006,2.36583270771914e+006,-6.21214819815342e+006
5,1.50000000000000e+002,4.89280162382741e+006,2.55378768002201e+006,-6.16075608557370e+006
6,1.80000000000000e+002,4.86119795729510e+006,2.74027215558960e+006,-6.10545783897308e+006
7,2.10000000000000e+002,4.82735370825370e+006,2.92517879249620e+006,-6.04628839291314e+006
8,2.40000000000000e+002,4.79128288530383e+006,3.10840116619063e+006,-5.98328512518615e+006
9,2.70000000000000e+002,4.75300042304660e+006,3.28983383133239e+006,-5.91648783416331e+006
10,3.00000000000000e+002,4.71252217784780e+006,3.46937238312130e+006,-5.84593871466395e+006
11,3.30000000000000e+002,4.66986492332486e+006,3.64691351809054e+006,-5.77168233235364e+006
12,3.60000000000000e+002,4.62504634555372e+006,3.82235509432758e+006,-5.69376559668221e+006
13,3.90000000000000e+002,4.57808503799220e+006,3.99559619109060e+006,-5.61223773237181e+006
14,4.20000000000000e+002,4.52900049611632e+006,4.16653716778674e+006,-5.52715024946649e+006
15,4.50000000000000e+002,4.47781311176664e+006,4.33507972227711e+006,-5.43855691195615e+006
16,4.80000000000000e+002,4.42454416720094e+006,4.50112694847516e+006,-5.34651370498781e+006
17,5.10000000000000e+002,4.36921582884938e+006,4.66458339320599e+006,-5.25107880067726e+006
18,5.40000000000000e+002,4.31185114076597e+006,4.82535511229782e+006,-5.15231252253248e+006
19,5.70000000000000e+002,4.25247401779181e+006,4.98334972582601e+006,-5.05027730853160e+006
20,6.00000000000000e+002,4.19110923838204e+006,5.13847647258641e+006,-4.94503767280734e+006
21,6.30000000000000e+002,4.12778243714882e+006,5.29064626362370e+006,-4.83666016603647e+006
22,6.60000000000000e+002,4.06252009707825e+006,5.43977173487926e+006,-4.72521333449636e+006
23,6.90000000000000e+002,3.99534954143245e+006,5.58576729888806e+006,-4.61076767782901e+006
24,7.20000000000000e+002,3.92629892533234e+006,5.72854919549420e+006,-4.49339560553129e+006
25,7.50000000000000e+002,3.85539722701763e+006,5.86803554155329e+006,-4.37317139219171e+006
26,7.80000000000000e+002,3.78267423878109e+006,6.00414637958787e+006,-4.25017113149649e+006
27,8.10000000000000e+002,3.70816055757625e+006,6.13680372535974e+006,-4.12447268903089e+006
28,8.40000000000000e+002,3.63188757529461e+006,6.26593161432918e+006,-3.99615565389814e+006
29,8.70000000000000e+002,3.55388746871116e+006,6.39145614696638e+006,-3.86530128918352e+006
30,9.00000000000000e+002,3.47419318909649e+006,6.51330553288272e+006,-3.73199248129033e+006
31,9.30000000000000e+002,3.39283845149419e+006,6.63141013374959e+006,-3.59631368817659e+006
32,9.60000000000000e+002,3.30985772366165e+006,6.74570250497381e+006,-3.45835088652074e+006
33,9.90000000000000e+002,3.22528621467411e+006,6.85611743609765e+006,-3.31819151784762e+006
34,1.02000000000000e+003,3.13915986319136e+006,6.96259198989286e+006,-3.17592443364679e+006
35,1.05000000000000e+003,3.05151532538582e+006,7.06506554011998e+006,-3.03163983951382e+006
36,1.08000000000000e+003,2.96238996253355e+006,7.16347980792172e+006,-2.88542923835083e+006
37,1.11000000000000e+003,2.87182182826747e+006,7.25777889682348e+006,-2.73738537265933e+006
38,1.14000000000000e+003,2.77984965549388e+006,7.34790932631262e+006,-2.58760216596153e+006
39,1.17000000000000e+003,2.68651284297332e+006,7.43382006396971e+006,-2.43617466338715e+006
40,1.20000000000000e+003,2.59185144156765e+006,7.51546255612550e+006,-2.28319897146375e+006
41,1.23000000000000e+003,2.49590614015440e+006,7.59279075701913e+006,-2.12877219714886e+006
42,1.26000000000000e+003,2.39871825121104e+006,7.66576115643331e+006,-1.97299238614360e+006
43,1.29000000000000e+003,2.30032969607160e+006,7.73433280578352e+006,-1.81595846052871e+006
44,1.32000000000000e+003,2.20078298985915e+006,7.79846734263905e+006,-1.65777015576518e+006
45,1.35000000000000e+003,2.10012122609556e+006,7.85812901365653e+006,-1.49852795709892e+006
46,1.38000000000000e+003,1.99838806099506e+006,7.91328469590437e+006,-1.33833303541684e+006
47,1.41000000000000e+003,1.89562769744308e+006,7.96390391656200e+006,-1.17728718259439e+006
48,1.44000000000000e+003,1.79188486866555e+006,8.00995887097582e+006,-1.01549274638009e+006
49,1.47000000000000e+003,1.68720482159447e+006,8.05142443905635e+006,-8.53052564864055e+005
50,1.50000000000000e+003,1.58163329993277e+006,8.08827820000290e+006,-6.90069900572585e+005
51,1.53000000000000e+003,1.47521652692548e+006,8.12050044534243e+006,-5.26648374238219e+005
52,1.56000000000000e+003,1.36800118784278e+006,8.14807419027126e+006,-3.62891898290696e+005
53,1.59000000000000e+003,1.26003441217996e+006,8.17098518329008e+006,-1.98904610115287e+005
54,1.62000000000000e+003,1.15136375558123e+006,8.18922191412344e+006,-3.47908051263019e+004
55,1.65000000000000e+003,1.04203718149448e+006,8.20277561991694e+006,1.29345130295899e+005
56,1.68000000000000e+003,9.32103042563643e+005,8.21164028970638e+006,2.93398785956672e+005
57,1.71000000000000e+003,8.21610061764874e+005,8.21581266715562e+006,4.57265795040931e+005
58,1.74000000000000e+003,7.10607313295648e+005,8.21529225156008e+006,6.20841901298662e+005
59,1.77000000000000e+003,5.99144203222743e+005,8.21008129711545e+006,7.84023026176180e+005
60,1.80000000000000e+003,4.87270449898649e+005,8.20018481045238e+006,9.46705335842631e+005
61,1.83000000000000e+003,3.75036064153248e+005,8.18561054643912e+006,1.10878530806544e+006
62,1.86000000000000e+003,2.62491329269274e+005,8.16636900225638e+006,1.27015979888628e+006
63,1.89000000000000e+003,1.49686780750809e+005,8.14247340974929e+006,1.43072610904900e+006
64,1.92000000000000e+003,3.66731858917254e+004,8.11393972606375e+006,1.59038205013383e+006
65,1.95000000000000e+003,-7.64984768444470e+004,8.08078662257545e+006,1.74902601034776e+006
66,1.98000000000000e+003,-1.89777038627948e+005,8.04303547212115e+006,1.90655701992852e+006
67,2.01000000000000e+003,-3.03111161237512e+005,8.00071033454406e+006,2.06287481611204e+006
68,2.04000000000000e+003,-4.16449358198563e+005,7.95383794056581e+006,2.21787990761941e+006
69,2.07000000000000e+003,-5.29740016076375e+005,7.90244767399902e+006,2.37147363861868e+006
70,2.10000000000000e+003,-6.42931415913300e+005,7.84657155231681e+006,2.52355825211486e+006
71,2.13000000000000e+003,-7.55971754803480e+005,7.78624420559494e+006,2.67403695272724e+006
72,2.16000000000000e+003,-8.68809167592760e+005,7.72150285384619e+006,2.82281396880745e+006
73,2.19000000000000e+003,-9.81391748697340e+005,7.65238728276526e+006,2.96979461385862e+006
74,2.22000000000000e+003,-1.09366757402989e+006,7.57893981790590e+006,3.11488534721219e+006
75,2.25000000000000e+003,-1.20558472302563e+006,7.50120529731129e+006,3.25799383392289e+006
76,2.28000000000000e+003,-1.31709130075764e+006,7.41923104262150e+006,3.39902900384071e+006
77,2.31000000000000e+003,-1.42813546013371e+006,7.33306682868148e+006,3.53790110982223e+006
78,2.34000000000000e+003,-1.53866542416455e+006,7.24276485167527e+006,3.67452178504185e+006
79,2.37000000000000e+003,-1.64862950829535e+006,7.14837969581208e+006,3.80880409936735e+006
80,2.40000000000000e+003,-1.75797614279082e+006,7.04996829859183e+006,3.94066261476229e+006
81,2.43000000000000e+003,-1.86665389516578e+006,6.94758991467746e+006,4.07001343968142e+006
82,2.46000000000000e+003,-1.97461149265174e+006,6.84130607840365e+006,4.19677428242402e+006
83,2.49000000000000e+003,-2.08179784469202e+006,6.73118056495018e+006,4.32086450341367e+006
84,2.52000000000000e+003,-2.18816206545484e+006,6.61727935021224e+006,4.44220516637034e+006
85,2.55000000000000e+003,-2.29365349635867e+006,6.49967056939586e+006,4.56071908834708e+006
86,2.58000000000000e+003,-2.39822172859851e+006,6.37842447437310e+006,4.67633088859822e+006
87,2.61000000000000e+003,-2.50181662566794e+006,6.25361338982601e+006,4.78896703625381e+006
88,2.64000000000000e+003,-2.60438834586569e+006,6.12531166821491e+006,4.89855589676972e+006
89,2.67000000000000e+003,-2.70588736478151e+006,5.99359564360153e+006,5.00502777712955e+006
90,2.70000000000000e+003,-2.80626449775140e+006,5.85854358436212e+006,5.10831496977137e+006
91,2.73000000000000e+003,-2.90547092227553e+006,5.72023564482354e+006,5.20835179521585e+006
92,2.76000000000000e+003,-3.00345820039007e+006,5.57875381585745e+006,5.30507464337188e+006
93,2.79000000000000e+003,-3.10017830098661e+006,5.43418187446522e+006,5.39842201349871e+006
94,2.82000000000000e+003,-3.19558362207036e+006,5.28660533239002e+006,5.48833455280246e+006
95,2.85000000000000e+003,-3.28962701294995e+006,5.13611138379033e+006,5.57475509364727e+006
96,2.88000000000000e+003,-3.38226179635202e+006,4.98278885200877e+006,5.65762868936259e+006
97,2.91000000000000e+003,-3.47344179045198e+006,4.82672813547328e+006,5.73690264862765e+006
98,2.94000000000000e+003,-3.56312133081425e+006,4.66802115276459e+006,5.81252656841662e+006
99,2.97000000000000e+003,-3.65125529223512e+006,4.50676128688454e+006,5.88445236548866e+006
100,3.00000000000000e+003,-3.73779911047969e+006,4.34304332876221e+006,5.95263430640687e+006
101,3.03000000000000e+003,-3.82270880390649e+006,4.17696342003160e+006,6.01702903607246e+006
102,3.06000000000000e+003,-3.90594099497176e+006,4.00861899511703e+006,6.07759560476046e+006
103,3.09000000000000e+003,-3.98745293160644e+006,3.83810872266095e+006,6.13429549364461e+006
104,3.12000000000000e+003,-4.06720250845863e+006,3.66553244632834e+006,6.18709263879990e+006
105,3.15000000000000e+003,-4.14514828799307e+006,3.49099112502499e+006,6.23595345367130e+006
106,3.18000000000000e+003,-4.22124952144113e+006,3.31458677256230e+006,6.28084684999920e+006
107,3.21000000000000e+003,-4.29546616959292e+006,3.13642239680470e+006,6.32174425719196e+006
108,3.24000000000000e+003,-4.36775892342487e+006,2.95660193833265e+006,6.35861964013728e+006
109,3.27000000000000e+003,-4.43808922455277e+006,2.77523020865986e+006,6.39144951544383e+006
110,3.30000000000000e+003,-4.50641928550524e+006,2.59241282803309e+006,6.42021296610710e+006
111,3.33000000000000e+003,-4.57271210980661e+006,2.40825616285521e+006,6.44489165459196e+006
112,3.36000000000000e+003,-4.63693151186344e+006,2.22286726276025e+006,6.46546983432707e+006
113,3.39000000000000e+003,-4.69904213664428e+006,2.03635379737913e+006,6.48193435960522e+006
114,3.42000000000000e+003,-4.75900947914521e+006,1.84882399282724e+006,6.49427469388583e+006
115,3.45000000000000e+003,-4.81679990363243e+006,1.66038656794799e+006,6.50248291649532e+006
116,3.48000000000000e+003,-4.87238066265184e+006,1.47115067034884e+006,6.50655372772234e+006
117,3.51000000000000e+003,-4.92571991579801e+006,1.28122581225968e+006,6.50648445230528e+006
118,3.54000000000000e+003,-4.97678674823183e+006,1.09072180625038e+006,6.50227504131002e+006
119,3.57000000000000e+003,-5.02555118893792e+006,8.99748700840339e+005,6.49392807239659e+006
120,3.60000000000000e+003,-5.07198422871191e+006,7.08416716032811e+005,6.48144874847402e+006
121,3.63000000000000e+003,-5.11605783786743e+006,5.16836178809416e+005,6.46484489474321e+006
122,3.66000000000000e+003,-5.15774498365276e+006,3.25117458616175e+005,6.44412695412819e+006
123,3.69000000000000e+003,-5.19701964736630e+006,1.33370902877973e+005,6.41930798109722e+006
124,3.72000000000000e+003,-5.23385684116068e+006,-5.82932274285116e+004,6.39040363387494e+006
125,3.75000000000000e+003,-5.26823262452415e+006,-2.49764822106564e+005,6.35743216504840e+006
126,3.78000000000000e+003,-5.30012412042826e+006,-4.40933985943582e+005,6.32041441056983e+006
127,3.81000000000000e+003,-5.32950953113082e+006,-6.31691102754776e+005,6.27937377715950e+006
128,3.84000000000000e+003,-5.35636815362111e+006,-8.21926899223174e+005,6.23433622811513e+006
129,3.87000000000000e+003,-5.38068039470065e+006,-1.01153250854099e+006,6.18533026752409e+006
130,3.90000000000000e+003,-5.40242778567605e+006,-1.20039953372435e+006,6.13238692290551e+006
131,3.93000000000000e+003,-5.42159299666762e+006,-1.38842011069551e+006,6.07553972625986e+006
132,3.96000000000000e+003,-5.43815985050908e+006,-1.57548697099938e+006,6.01482469355536e+006
133,3.99000000000000e+003,-5.45211333623101e+006,-1.76149350415778e+006,5.95028030265089e+006
134,4.02000000000000e+003,-5.46343962211475e+006,-1.94633381962369e+006,5.88194746966533e+006
135,4.05000000000000e+003,-5.47212606830420e+006,-2.12990280829889e+006,5.80986952380299e+006
136,4.08000000000000e+003,-5.47816123896260e+006,-2.31209620358091e+006,5.73409218064602e+006
137,4.11000000000000e+003,-5.48153491396151e+006,-2.49281064190426e+006,5.65466351392507e+006
138,4.14000000000000e+003,-5.48223810008933e+006,-2.67194372273953e+006,5.57163392578122e+006
139,4.17000000000000e+003,-5.48026304176615e+006,-2.84939406801786e+006,5.48505611553175e+006
140,4.20000000000000e+003,-5.47560323125243e+006,-3.02506138094456e+006,5.39498504695421e+006
141,4.23000000000000e+003,-5.46825341833835e+006,-3.19884650416525e+006,5.30147791410506e+006
142,4.26000000000000e+003,-5.45820961950131e+006,-3.37065147725206e+006,5.20459410568778e+006
143,4.29000000000000e+003,-5.44546912651983e+006,-3.54037959346213e+006,5.10439516799507e+006
144,4.32000000000000e+003,-5.43003051452486e+006,-3.70793545579233e+006,5.00094476641029e+006
145,4.35000000000000e+003,-5.41189364949096e+006,-3.87322503215975e+006,4.89430864556283e+006
146,4.38000000000000e+003,-5.39105969513682e+006,-4.03615570984095e+006,4.78455458806590e+006
147,4.41000000000000e+003,-5.36753111923551e+006,-4.19663634901780e+006,4.67175237192226e+006
148,4.44000000000000e+003,-5.34131169931814e+006,-4.35457733543893e+006,4.55597372659712e+006
149,4.47000000000000e+003,-5.31240652775988e+006,-4.50989063215434e+006,4.43729228778683e+006
150,4.50000000000000e+003,-5.28082201623746e+006,-4.66248983029034e+006,4.31578355090752e+006
151,4.53000000000000e+003,-5.24656589954599e+006,-4.81229019883201e+006,4.19152482332914e+006
152,4.56000000000000e+003,-5.20964723876639e+006,-4.95920873337450e+006,4.06459517538621e+006
153,4.59000000000000e+003,-5.17007642377137e+006,-5.10316420381580e+006,3.93507539018945e+006
154,4.62000000000000e+003,-5.12786517506091e+006,-5.24407720095487e+006,3.80304791227090e+006
155,4.65000000000000e+003,-5.08302654491819e+006,-5.38187018196203e+006,3.66859679509369e+006
156,4.68000000000000e+003,-5.03557491787633e+006,-5.51646751469209e+006,3.53180764745742e+006
157,4.71000000000000e+003,-4.98552601048770e+006,-5.64779552080767e+006,3.39276757883291e+006
158,4.74000000000000e+003,-4.93289687038847e+006,-5.77578251768094e+006,3.25156514366209e+006
159,4.77000000000000e+003,-4.87770587465003e+006,-5.90035885904581e+006,3.10829028465693e+006
160,4.80000000000000e+003,-4.81997272741153e+006,-6.02145697436938e+006,2.96303427513563e+006
161,4.83000000000000e+003,-4.75971845678641e+006,-6.13901140691540e+006,2.81588966043285e+006
162,4.86000000000000e+003,-4.69696541103813e+006,-6.25295885047114e+006,2.66695019842381e+006
163,4.89000000000000e+003,-4.63173725401934e+006,-6.36323818471157e+006,2.51631079920127e+006
164,4.92000000000000e+003,-4.56405895987124e+006,-6.46979050917387e+006,2.36406746394769e+006
165,4.95000000000000e+003,-4.49395680697812e+006,-6.57255917581918e+006,2.21031722304225e+006
166,4.98000000000000e+003,-4.42145837117528e+006,-6.67148982015586e+006,2.05515807344775e+006
167,5.01000000000000e+003,-4.34659251820796e+006,-6.76653039090202e+006,1.89868891542044e+006
168,5.04000000000000e+003,-4.26938939543845e+006,-6.85763117816719e+006,1.74100948858542e+006
169,5.07000000000000e+003,-4.18988042280269e+006,-6.94474484012983e+006,1.58222030742636e+006
170,5.10000000000000e+003,-4.10809828301389e+006,-7.02782642819457e+006,1.42242259623165e+006
171,5.13000000000000e+003,-4.02407691101552e+006,-7.10683341060888e+006,1.26171822354646e+006
172,5.16000000000000e+003,-3.93785148268449e+006,-7.18172569452333e+006,1.10020963617727e+006
173,5.19000000000000e+003,-3.84945840278599e+006,-7.25246564648076e+006,9.37999792795610e+005
174,5.22000000000000e+003,-3.75893529218315e+006,-7.31901811131967e+006,7.75192097189948e+005
175,5.25000000000000e+003,-3.66632097430564e+006,-7.38135042947927e+006,6.11890331215512e+005
176,5.28000000000000e+003,-3.57165546088015e+006,-7.43943245269581e+006,4.48198587489072e+005
177,5.31000000000000e+003,-3.47497993692881e+006,-7.49323655807979e+006,2.84221201879992e+005
178,5.34000000000000e+003,-3.37633674504047e+006,-7.54273766056660e+006,1.20062685845635e+005
179,5.37000000000000e+003,-3.27576936892107e+006,-7.58791322373352e+006,-4.41723413383514e+004
180,5.40000000000000e+003,-3.17332241623150e+006,-7.62874326897782e+006,-2.08379220401842e+005
181,5.43000000000000e+003,-3.06904160071743e+006,-7.66521038305334e+006,-3.72453319912111e+005
182,5.46000000000000e+003,-2.96297372364344e+006,-7.69729972396198e+006,-5.36290104058495e+005
183,5.49000000000000e+003,-2.85516665453713e+006,-7.72499902520083e+006,-6.99785200344320e+005
184,5.52000000000000e+003,-2.74566931125379e+006,-7.74829859836558e+006,-8.62834467135368e+005
185,5.55000000000000e+003,-2.63453163937289e+006,-7.76719133411218e+006,-1.02533406101373e+006
186,5.58000000000000e+003,-2.52180459093427e+006,-7.78167270148184e+006,-1.18718050389165e+006
187,5.61000000000000e+003,-2.40754010252898e+006,-7.79174074559389e+006,-1.34827074983199e+006
