,time,x,y,z
0,0.00000000000000e+000,1.95801425300728e+006,-6.81790850502880e+006,-4.25495901631234e+006
1,3.00000000000000e+001,2.10667140141818e+006,-6.85072317255620e+006,-4.12936303102430e+006
2,6.00000000000000e+001,2.25386814183505e+006,-6.87987678282015e+006,-4.00114535694225e+006
3,9.00000000000000e+001,2.39952786348582e+006,-6.90534409256241e+006,-3.87038719358107e+006
4,1.20000000000000e+002,2.54357501280526e+006,-6.92710183947911e+006,-3.73717136574547e+006
5,1.50000000000000e+002,2.68593513263179e+006,-6.94512876282315e+006,-3.60158227180786e+006
6,1.80000000000000e+002,2.82653490069989e+006,-6.95940562292855e+006,-3.46370583091508e+006
7,2.10000000000000e+002,2.96530216740580e+006,-6.96991521963537e+006,-3.32362942915442e+006
8,2.40000000000000e+002,3.10216599282519e+006,-6.97664240959465e+006,-3.18144186470904e+006
9,2.70000000000000e+002,3.23705668295817e+006,-6.97957412243290e+006,-3.03723329203791e+006
10,3.00000000000000e+002,3.36990582518320e+006,-6.97869937575672e+006,-2.89109516511063e+006
11,3.30000000000000e+002,3.50064632289404e+006,-6.97400928897916e+006,-2.74312017973588e+006
12,3.60000000000000e+002,3.62921242930355e+006,-6.96549709594928e+006,-2.59340221501454e+006
13,3.90000000000000e+002,3.75553978038862e+006,-6.95315815636836e+006,-2.44203627395897e+006
14,4.20000000000000e+002,3.87956542695923e+006,-6.93698996597629e+006,-2.28911842331292e+006
15,4.50000000000000e+002,4.00122786583026e+006,-6.91699216549283e+006,-2.13474573261241e+006
16,4.80000000000000e+002,4.12046707007777e+006,-6.89316654829914e+006,-1.97901621252590e+006
17,5.10000000000000e+002,4.23722451835873e+006,-6.86551706684687e+006,-1.82202875251684e+006
18,5.40000000000000e+002,4.35144322327918e+006,-6.83404983778134e+006,-1.66388305786628e+006
19,5.70000000000000e+002,4.46306775878971e+006,-6.79877314576869e+006,-1.50467958610202e+006
20,6.00000000000000e+002,4.57204428659456e+006,-6.75969744601554e+006,-1.34451948287305e+006
21,6.30000000000000e+002,4.67832058155533e+006,-6.71683536547305e+006,-1.18350451731686e+006
22,6.60000000000000e+002,4.78184605607523e+006,-6.67020170271664e+006,-1.02173701696156e+006
23,6.90000000000000e+002,4.88257178344940e+006,-6.61981342649449e+006,-8.59319802208058e+005
24,7.20000000000000e+002,4.98045052016544e+006,-6.56568967293984e+006,-6.96356120440042e+005
25,7.50000000000000e+002,5.07543672714317e+006,-6.50785174144140e+006,-5.32949579804851e+005
26,7.80000000000000e+002,5.16748658989986e+006,-6.44632308916949e+006,-3.69204082714078e+005
27,8.10000000000000e+002,5.25655803762978e+006,-6.38112932425523e+006,-2.05223759110409e+005
28,8.40000000000000e+002,5.34261076118763e+006,-6.31229819762216e+006,-4.11128995478241e+004
29,8.70000000000000e+002,5.42560622996662e+006,-6.23985959346992e+006,1.23024111867745e+005
30,9.00000000000000e+002,5.50550770766109e+006,-6.16384551841283e+006,2.87082864627076e+005
31,9.30000000000000e+002,5.58228026690808e+006,-6.08429008927420e+006,4.50958989011247e+005
32,9.60000000000000e+002,5.65589080279869e+006,-6.00122951954239e+006,6.14548223277693e+005
33,9.90000000000000e+002,5.72630804525600e+006,-5.91470210449155e+006,7.77746480794990e+005
34,1.02000000000000e+003,5.79350257027231e+006,-5.82474820497577e+006,9.40449917073634e+005
35,1.05000000000000e+003,5.85744681000426e+006,-5.73141022990158e+006,1.10255499664922e+006
36,1.08000000000000e+003,5.91811506172115e+006,-5.63473261739000e+006,1.26395855976569e+006
37,1.11000000000000e+003,5.97548349560645e+006,-5.53476181463598e+006,1.42455788881467e+006
38,1.14000000000000e+003,6.02953016141096e+006,-5.43154625647688e+006,1.58425077448140e+006
39,1.17000000000000e+003,6.08023499395783e+006,-5.32513634268316e+006,1.74293558154944e+006
40,1.20000000000000e+003,6.12757981750198e+006,-5.21558441398189e+006,1.90051131432046e+006
41,1.23000000000000e+003,6.17154834894501e+006,-5.10294472683036e+006,2.05687768159866e+006
42,1.26000000000000e+003,6.21212619991045e+006,-4.98727342695183e+006,2.21193516119840e+006
43,1.29000000000000e+003,6.24930087768250e+006,-4.86862852165283e+006,2.36558506392561e+006
44,1.32000000000000e+003,6.28306178501503e+006,-4.74706985093627e+006,2.51772959699200e+006
45,1.35000000000000e+003,6.31340021881636e+006,-4.62265905743038e+006,2.66827192681579e+006
46,1.38000000000000e+003,6.34030936771780e+006,-4.49545955515152e+006,2.81711624116679e+006
47,1.41000000000000e+003,6.36378430853395e+006,-4.36553649712159e+006,2.96416781061245e+006
48,1.44000000000000e+003,6.38382200162451e+006,-4.23295674185919e+006,3.10933304922480e+006
49,1.47000000000000e+003,6.40042128516742e+006,-4.09778881876717e+006,3.25251957450602e+006
50,1.50000000000000e+003,6.41358286835449e+006,-3.96010289243870e+006,3.39363626649287e+006
51,1.53000000000000e+003,6.42330932352159e+006,-3.81997072590363e+006,3.53259332600194e+006
52,1.56000000000000e+003,6.42960507722588e+006,-3.67746564283967e+006,3.66930233197657e+006
53,1.59000000000000e+003,6.43247640028372e+006,-3.53266248877217e+006,3.80367629789869e+006
54,1.62000000000000e+003,6.43193139678361e+006,-3.38563759128656e+006,3.93562972722999e+006
55,1.65000000000000e+003,6.42797999208875e+006,-3.23646871928011e+006,4.06507866784607e+006
56,1.68000000000000e+003,6.42063391984540e+006,-3.08523504127604e+006,4.19194076543158e+006
57,1.71000000000000e+003,6.40990670801273e+006,-2.93201708282942e+006,4.31613531580094e+006
58,1.74000000000000e+003,6.39581366393156e+006,-2.77689668304843e+006,4.43758331611476e+006
59,1.77000000000000e+003,6.37837185844905e+006,-2.61995695025935e+006,4.55620751496023e+006
60,1.80000000000000e+003,6.35760010911758e+006,-2.46128221684336e+006,4.67193246126497e+006
61,1.83000000000000e+003,6.33351896248607e+006,-2.30095799326889e+006,4.78468455201837e+006
62,1.86000000000000e+003,6.30615067550279e+006,-2.13907092135254e+006,4.89439207876936e+006
63,1.89000000000000e+003,6.27551919604896e+006,-1.97570872677265e+006,5.00098527287668e+006
64,1.92000000000000e+003,6.24165014262273e+006,-1.81096017086476e+006,5.10439634948556e+006
65,1.95000000000000e+003,6.20457078319367e+006,-1.64491500172837e+006,5.20455955020604e+006
66,1.98000000000000e+003,6.16431001324800e+006,-1.47766390467175e+006,5.30141118447063e+006
67,2.01000000000000e+003,6.12089833304525e+006,-1.30929845202531e+006,5.39488966954802e+006
68,2.04000000000000e+003,6.07436782410687e+006,-1.13991105235001e+006,5.48493556919312e+006
69,2.07000000000000e+003,6.02475212495810e+006,-9.69594899072152e+005,5.57149163091188e+006
70,2.10000000000000e+003,5.97208640614416e+006,-7.98443918571896e+005,5.65450282182272e+006
71,2.13000000000000e+003,5.91640734454143e+006,-6.26552717753313e+005,5.73391636309677e+006
72,2.16000000000000e+003,5.85775309698600e+006,-4.54016531128083e+005,5.80968176295863e+006
73,2.19000000000000e+003,5.79616327323982e+006,-2.80931167438366e+005,5.88175084823279e+006
74,2.22000000000000e+003,5.73167890831681e+006,-1.07392955850387e+005,5.95007779441951e+006
75,2.25000000000000e+003,5.66434243418959e+006,6.65013082543856e+004,6.01461915428667e+006
76,2.28000000000000e+003,5.59419765089848e+006,2.40654417860178e+005,6.07533388496351e+006
77,2.31000000000000e+003,5.52128969708450e+006,4.14968809240920e+005,6.13218337352393e+006
78,2.34000000000000e+003,5.44566501996654e+006,5.89346617200219e+005,6.18513146104788e+006
79,2.37000000000000e+003,5.36737134478491e+006,7.63689730596429e+005,6.23414446514960e+006
80,2.40000000000000e+003,5.28645764373187e+006,9.37899848124471e+005,6.27919120096263e+006
81,2.43000000000000e+003,5.20297410438951e+006,1.11187853432702e+006,6.32024300057258e+006
