,time,x,y,z
0,0.00000000000000e+000,7.42502403109176e+006,2.15815046018738e+006,2.92474415399118e+006
1,3.00000000000000e+001,7.33591165386269e+006,2.25759088288315e+006,3.07042656939529e+006
2,6.00000000000000e+001,7.24260780321538e+006,2.35600726038165e+006,3.21415503092730e+006
3,9.00000000000000e+001,7.14516671910783e+006,2.45335577455656e+006,3.35583807279355e+006
4,1.20000000000000e+002,7.04364506618413e+006,2.54959304038333e+006,3.49538553437789e+006
5,1.50000000000000e+002,6.93810189921496e+006,2.64467612289310e+006,3.63270861783395e+006
6,1.80000000000000e+002,6.82859862708913e+006,2.73856255396056e+006,3.76771994475373e+006
7,2.10000000000000e+002,6.71519897538707e+006,2.83121034891782e+006,3.90033361187216e+006
8,2.40000000000000e+002,6.59796894756066e+006,2.92257802299437e+006,4.03046524577774e+006
9,2.70000000000000e+002,6.47697678475362e+006,3.01262460757471e+006,4.15803205658946e+006
10,3.00000000000000e+002,6.35229292428883e+006,3.10130966627319e+006,4.28295289057096e+006
11,3.30000000000000e+002,6.22398995685606e+006,3.18859331082034e+006,4.40514828164752e+006
12,3.60000000000000e+002,6.09214258243098e+006,3.27443621675785e+006,4.52454050179511e+006
13,3.90000000000000e+002,5.95682756495746e+006,3.35879963893931e+006,4.64105361027219e+006
14,4.20000000000000e+002,5.81812368582685e+006,3.44164542683274e+006,4.75461350166432e+006
15,4.50000000000000e+002,5.67611169618638e+006,3.52293603962319e+006,4.86514795271472e+006
16,4.80000000000000e+002,5.53087426811183e+006,3.60263456111148e+006,4.97258666791318e+006
17,5.10000000000000e+002,5.38249594467773e+006,3.68070471440738e+006,5.07686132381805e+006
18,5.40000000000000e+002,5.23106308895932e+006,3.75711087641489e+006,5.17790561208736e+006
19,5.70000000000000e+002,5.07666383200326e+006,3.83181809210615e+006,5.27565528119361e+006
20,6.00000000000000e+002,4.91938801979821e+006,3.90479208858410e+006,5.37004817680292e+006
21,6.30000000000000e+002,4.75932715928606e+006,3.97599928892901e+006,5.46102428079323e+006
22,6.60000000000000e+002,4.59657436344386e+006,4.04540682582967e+006,5.54852574889504e+006
23,6.90000000000000e+002,4.43122429547536e+006,4.11298255499597e+006,5.63249694693298e+006
24,7.20000000000000e+002,4.26337311214819e+006,4.17869506835077e+006,5.71288448564994e+006
25,7.50000000000000e+002,4.09311840631008e+006,4.24251370700084e+006,5.78963725409791e+006
26,7.80000000000000e+002,3.92055914862225e+006,4.30440857398375e+006,5.86270645157755e+006
27,8.10000000000000e+002,3.74579562854534e+006,4.36435054678976e+006,5.93204561811174e+006
28,8.40000000000000e+002,3.56892939461302e+006,4.42231128965712e+006,5.99761066343870e+006
29,8.70000000000000e+002,3.39006319403054e+006,4.47826326563863e+006,6.05935989451040e+006
30,9.00000000000000e+002,3.20930091163265e+006,4.53217974843845e+006,6.11725404148435e+006
31,9.30000000000000e+002,3.02674750823810e+006,4.58403483401671e+006,6.17125628219583e+006
32,9.60000000000000e+002,2.84250895843567e+006,4.63380345196072e+006,6.22133226510030e+006
33,9.90000000000000e+002,2.65669218783725e+006,4.68146137662054e+006,6.26745013067514e+006
34,1.02000000000000e+003,2.46940500983376e+006,4.72698523800734e+006,6.30958053127154e+006
35,1.05000000000000e+003,2.28075606189089e+006,4.77035253245163e+006,6.34769664940711e+006
36,1.08000000000000e+003,2.09085474141688e+006,4.81154163302040e+006,6.38177421449211e+006
37,1.11000000000000e+003,1.89981114124111e+006,4.85053179968967e+006,6.41179151798105e+006
38,1.14000000000000e+003,1.70773598473555e+006,4.88730318927092e+006,6.43772942694363e+006
39,1.17000000000000e+003,1.51474056061785e+006,4.92183686508782e+006,6.45957139604856e+006
40,1.20000000000000e+003,1.32093665746733e+006,4.95411480640136e+006,6.47730347795542e+006
41,1.23000000000000e+003,1.12643649799134e+006,4.98411991757979e+006,6.49091433210958e+006
42,1.26000000000000e+003,9.31352673076683e+005,5.01183603701029e+006,6.50039523193622e+006
43,1.29000000000000e+003,7.35798075659736e+005,5.03724794574919e+006,6.50574007043010e+006
44,1.32000000000000e+003,5.39885834451597e+005,5.06034137590689e+006,6.50694536413839e+006
